Location
Wind class
Hub height,80
Cutin speed,3
Cutout speed,23

Hour,Adjust power based on air density (kW),P/Pr based on air density (%)
4124,8.611671282347388,0.29
4125,0.0,0.0
4126,0.0,0.0
4127,3.776895831079406,0.13
4128,0.0,0.0
4129,0.0,0.0
4130,0.0,0.0
4131,0.0,0.0
4132,0.0,0.0
4133,12.47756048712718,0.42
4134,9.578544894166306,0.32
4135,238.84047166001008,7.96
4136,54.44699696083649,1.81
4137,26.151349488419935,0.87
4138,8.443426644785415,0.28
4139,0.0,0.0
4140,1.2232090998278937,0.04
4141,38.03697029083365,1.27
4142,263.98583456150016,8.8
4143,441.916753974527,14.73
4144,884.2909294358129,29.48
4145,970.6128210536375,32.35
4146,687.5981985242046,22.92
4147,542.7701344208241,18.09
4148,880.9048851950946,29.36
4149,601.8193969261141,20.06
4150,1259.1371334168653,41.97
4151,521.1391644401016,17.37
4152,336.0183147621419,11.2
4153,40.40027505951061,1.35
4154,41.60702732632105,1.39
4155,20.402200583762188,0.68
4156,756.3683377823207,25.21
4157,480.82877667853217,16.03
4158,4.242660382005475,0.14
4159,596.268907550954,19.88
4160,1286.4679622640363,42.88
4161,419.77880316049533,13.99
4162,359.9027074080991,12.0
4163,188.5886627269905,6.29
4164,264.1576435284328,8.81
4165,326.8508735398148,10.9
4166,354.89983709612915,11.83
4167,417.9853064566983,13.93
4168,921.2518835406399,30.71
4169,2627.7283430906905,87.59
4170,662.9200083555246,22.1
4171,0.0,0.0
4172,13.071111906142962,0.44
4173,164.6354796933517,5.49
4174,1712.1003239673087,57.07
4175,451.86736469330066,15.06
4176,199.8667049611608,6.66
4177,431.7510898082105,14.39
4178,41.60427627576584,1.39
4179,117.149542618277,3.9
4180,861.7293012280443,28.72
4181,914.2667844265451,30.48
4182,373.1802340200117,12.44
4183,426.1429968647536,14.2
4184,381.02119772209,12.7
4185,800.9375711963022,26.7
4186,1321.7563205153294,44.06
4187,591.0883457460452,19.7
4188,136.76839685034392,4.56
4189,212.0721269498313,7.07
4190,484.416776857197,16.15
4191,1030.5239723338916,34.35
4192,1655.3905174873023,55.18
4193,1592.8388687193421,53.09
4194,2011.5870046462849,67.05
4195,2780.0358957016742,92.67
4196,578.5273357609874,19.28
4197,179.8897506625155,6.0
4198,261.66204879059114,8.72
4199,123.5612745431315,4.12
4200,115.58426471815471,3.85
4201,26.950593202429022,0.9
4202,0.0,0.0
4203,8.599910496212505,0.29
4204,56.338151313335246,1.88
4205,85.81639695174081,2.86
4206,198.82208272898242,6.63
4207,336.4250817959961,11.21
4208,7.853946031481105,0.26
4209,45.71261677159715,1.52
4210,14.046408180146921,0.47
4211,6.65449642377575,0.22
4212,3.160961578762941,0.11
4213,29.453261110950823,0.98
4214,121.27287243066088,4.04
4215,93.35567655213418,3.11
4216,311.079100747579,10.37
4217,603.8447185003071,20.13
4218,923.9616009539234,30.8
4219,262.2431718983092,8.74
4220,2036.740556585699,67.89
4221,419.65180072995406,13.99
4222,75.53477905477126,2.52
4223,1389.4800603286046,46.32
4224,328.9591487073977,10.97
4225,393.7276498905172,13.12
4226,701.6026201095382,23.39
4227,247.17617139163872,8.24
4228,171.35501692716937,5.71
4229,539.6900360064498,17.99
4230,1155.038947421322,38.5
4231,316.3336848167416,10.54
4232,647.2846381159575,21.58
4233,378.6095689388415,12.62
4234,424.31220398793863,14.14
4235,44.50977400706789,1.48
4236,295.61167727602873,9.85
4237,61.722833265136764,2.06
4238,1071.224148195666,35.71
4239,564.4322206678164,18.81
4240,634.015994273731,21.13
4241,256.8707897088754,8.56
4242,342.4579228814052,11.42
4243,574.2000914312447,19.14
4244,570.0969731904396,19.0
4245,470.6336850183323,15.69
4246,254.4316614422541,8.48
4247,277.2943076095966,9.24
4248,164.33739804339828,5.48
4249,11.95261489972243,0.4
4250,45.27645494955373,1.51
4251,13.925618229511084,0.46
4252,2.2548058446903227,0.08
4253,0.0,0.0
4254,9.354021638557619,0.31
4255,17.730975575523548,0.59
4256,14.930494951742709,0.5
4257,0.0,0.0
4258,10.591813651833434,0.35
4259,0.0,0.0
4260,0.0,0.0
4261,0.0,0.0
4262,1.1969132099677995,0.04
4263,0.14897395781447528,0.0
4264,11.272969983238507,0.38
4265,2.658799631252103,0.09
4266,3.093133216861917,0.1
4267,209.5496428234137,6.98
4268,276.7359835611482,9.22
4269,1056.9444064735676,35.23
4270,233.41398089129945,7.78
4271,517.2952626445616,17.24
4272,545.025227922262,18.17
4273,1105.786536421169,36.86
4274,2620.5229768820814,87.35
4275,2755.7845402654957,91.86
4276,2785.5165800633768,92.85
4277,2662.25543001449,88.74
4278,2577.297000578385,85.91
4279,2089.446389688469,69.65
4280,2.8533571761822785,0.1
4281,250.62531504755427,8.35
4282,573.4373760366261,19.11
4283,365.37044141064484,12.18
4284,119.98408086648413,4.0
4285,127.59935897788174,4.25
4286,224.08228943598257,7.47
4287,973.8409058608397,32.46
4288,640.2100918543304,21.34
4289,953.0849680563454,31.77
4290,970.6178247729744,32.35
4291,1991.419800009221,66.38
4292,1150.6317760660115,38.35
4293,1023.0219701560845,34.1
4294,820.5980883630037,27.35
4295,617.3036374422613,20.58
4296,391.04965473996975,13.03
4297,826.6977374942595,27.56
4298,367.4266090398844,12.25
4299,11.409549906509278,0.38
4300,0.0,0.0
4301,27.1307559204273,0.9
4302,0.0,0.0
4303,0.0,0.0
4304,6.9687000657810385,0.23
4305,7.1251658334087224,0.24
4306,3.498357816165324,0.12
4307,0.0,0.0
4308,0.6088157044926243,0.02
4309,0.0,0.0
4310,10.974710134682589,0.37
4311,171.52658007569104,5.72
4312,925.5386928398162,30.85
4313,1375.9865356552887,45.87
4314,1715.8237925568617,57.19
4315,604.9734023089023,20.17
4316,17.58483526642964,0.59
4317,1156.2666869095037,38.54
4318,8.101415315612227,0.27
4319,13.823959045831343,0.46
4320,0.0,0.0
4321,2.7092995942233262,0.09
4322,0.1506776280642989,0.01
4323,8.30924365820008,0.28
4324,104.2901838241335,3.48
4325,45.70909915139933,1.52
4326,0.4544098406776277,0.02
4327,0.0,0.0
4328,0.0,0.0
4329,0.0,0.0
4330,0.0,0.0
4331,0.0,0.0
4332,0.0,0.0
4333,0.0,0.0
4334,0.0,0.0
4335,1.2016746341468898,0.04
4336,11.668173974679759,0.39
4337,10.289075248907144,0.34
4338,0.0,0.0
4339,0.0,0.0
4340,4.607848743585852,0.15
4341,920.6486075589168,30.69
4342,69.03191839912962,2.3
4343,3.775922142648891,0.13
4344,290.4443432393311,9.68
4345,159.69094018780706,5.32
4346,126.81867682854681,4.23
4347,0.0,0.0
4348,0.0,0.0
4349,0.0,0.0
4350,15.006317334463992,0.5
4351,111.5627907328344,3.72
4352,151.23822863646652,5.04
4353,349.92046441586336,11.66
4354,579.3321162117793,19.31
4355,362.5864523304598,12.09
4356,396.5890802503263,13.22
4357,333.94550588567495,11.13
4358,301.11851275019944,10.04
4359,289.2787835371328,9.64
4360,515.2384237225107,17.17
4361,254.3790680435692,8.48
4362,103.2820314947854,3.44
4363,115.22837862559474,3.84
4364,334.4056354487935,11.15
4365,1240.6338339555073,41.35
4366,1489.4535906259944,49.65
4367,1497.2829763736042,49.91
4368,1226.3316345063738,40.88
4369,1876.5627990716011,62.55
4370,1593.112350558536,53.1
4371,1123.327739754505,37.44
4372,1558.3610380766152,51.95
4373,1613.4640580632642,53.78
4374,1331.769240037727,44.39
4375,1288.4015625001168,42.95
4376,1081.9901068588533,36.07
4377,1001.0492254453075,33.37
4378,1049.5299833571823,34.98
4379,835.5500470995073,27.85
4380,223.8999542064978,7.46
4381,135.83687321046085,4.53
4382,52.51064657353358,1.75
4383,49.616584769709135,1.65
4384,1656.6783351049978,55.22
4385,593.4164521781405,19.78
4386,1005.3774499335237,33.51
4387,939.2993423660522,31.31
4388,9.483839004734039,0.32
4389,0.0,0.0
4390,14.640808445094496,0.49
4391,32.376766769601026,1.08
4392,6.621025177313002,0.22
4393,150.81152698894888,5.03
4394,334.96901754149604,11.17
4395,268.11107547623453,8.94
4396,417.951190723433,13.93
4397,100.67238286341555,3.36
4398,160.45061801643797,5.35
4399,155.97051879520532,5.2
4400,0.0,0.0
4401,0.0,0.0
4402,9.429048842493062,0.31
4403,9.732557262870229,0.32
4404,1.823183008860299,0.06
4405,21.815151653391272,0.73
4406,345.2319890174732,11.51
4407,359.8416318055974,11.99
4408,500.39691348843996,16.68
4409,444.3453769968502,14.81
4410,702.8088180435769,23.43
4411,10.925793603965083,0.36
4412,176.88347979771515,5.9
4413,0.0,0.0
4414,66.97218672807269,2.23
4415,7.149834618536689,0.24
4416,45.95074218997859,1.53
4417,218.29870143907186,7.28
4418,12.547562966274734,0.42
4419,107.35282909031446,3.58
4420,8.490551418822385,0.28
4421,14.55816321881316,0.49
4422,7.73639241806203,0.26
4423,0.15157555988974378,0.01
4424,0.9094545759286475,0.03
4425,252.64459341642808,8.42
4426,28.58008983493422,0.95
4427,0.0,0.0
4428,4.3951411180564435,0.15
4429,0.0,0.0
4430,0.0,0.0
4431,676.6793272221497,22.56
4432,508.222324025825,16.94
4433,177.14475339355425,5.9
4434,480.53372389000276,16.02
4435,804.1153802225548,26.8
4436,541.8995665800946,18.06
4437,1162.4998770795967,38.75
4438,133.83692578783158,4.46
4439,134.87284509151488,4.5
4440,166.6357062468321,5.55
4441,633.4687434299349,21.12
4442,536.6133069282805,17.89
4443,233.08059722449016,7.77
4444,4.526549806020056,0.15
4445,0.0,0.0
4446,0.0,0.0
4447,0.0,0.0
4448,67.24483184695676,2.24
4449,12.735343950094137,0.42
4450,59.210876809273266,1.97
4451,6.518200893662763,0.22
4452,13.603880725353939,0.45
4453,14.31207844117208,0.48
4454,1.0516225251729778,0.04
4455,141.61667195370282,4.72
4456,692.4970591129113,23.08
4457,753.1975353680564,25.11
4458,965.2993785231259,32.18
4459,2403.927627462614,80.13
4460,466.4196967668801,15.55
4461,1744.8823569999936,58.16
4462,1953.5772557514906,65.12
4463,59.08641176505653,1.97
4464,543.3683970232829,18.11
4465,695.8359523657332,23.19
4466,2463.7511225319536,82.13
4467,473.5456187857274,15.78
4468,136.6689696837312,4.56
4469,208.621986607193,6.95
4470,298.39877987540183,9.95
4471,333.5274219029424,11.12
4472,611.136525763083,20.37
4473,644.8101553317791,21.49
4474,801.5504832606604,26.72
4475,553.7463865783479,18.46
4476,596.3531155670065,19.88
4477,600.9667836813726,20.03
4478,1026.7346335571679,34.22
4479,1010.4202152721148,33.68
4480,867.3265605146323,28.91
4481,1204.2878230233202,40.14
4482,1066.3979831682125,35.55
4483,1098.4448589134008,36.61
4484,619.7121000255678,20.66
4485,941.7224796555066,31.39
4486,883.0434155922511,29.43
4487,617.0404567861372,20.57
4488,428.29685327432924,14.28
4489,294.5773968999571,9.82
4490,372.2224509427987,12.41
4491,258.5515121370047,8.62
4492,265.65922005843436,8.86
4493,40.25704687128977,1.34
4494,73.91731698367252,2.46
4495,260.2615949020065,8.68
4496,13.903299016481162,0.46
4497,28.457833098436595,0.95
4498,55.13243712810277,1.84
4499,1.967488753694394,0.07
4500,6.1888932743716065,0.21
4501,119.6612266715606,3.99
4502,203.7394393299048,6.79
4503,266.49319104064836,8.88
4504,168.54055261524886,5.62
4505,588.8299073385465,19.63
4506,1162.821332641767,38.76
4507,1223.3614800456346,40.78
4508,977.3931622313286,32.58
4509,891.3523725017872,29.71
4510,222.20551675195193,7.41
4511,382.7995537982656,12.76
4512,2389.6980323449143,79.66
4513,280.54360649319136,9.35
4514,1001.1178449653966,33.37
4515,489.76431603179884,16.33
4516,245.5859643031694,8.19
4517,285.25540906496633,9.51
4518,257.9136394115001,8.6
4519,116.96765655303085,3.9
4520,450.76660022376154,15.03
4521,643.5242162576591,21.45
4522,706.2705379150434,23.54
4523,491.4668039153531,16.38
4524,651.2630313052767,21.71
4525,445.18974790630347,14.84
4526,285.0950928553218,9.5
4527,315.2962563424754,10.51
4528,288.62316875438063,9.62
4529,372.0511232452136,12.4
4530,497.43812816796395,16.58
4531,717.2370919028217,23.91
4532,460.656889397278,15.36
4533,210.10208408737154,7.0
4534,1264.3078128729314,42.14
4535,753.7335427035001,25.12
4536,3.0034971520008678,0.1
4537,116.01391552859234,3.87
4538,0.0,0.0
4539,9.525216516055035,0.32
4540,31.09428290292468,1.04
4541,11.949612700158507,0.4
4542,0.0,0.0
4543,0.0,0.0
4544,0.0,0.0
4545,0.0,0.0
4546,4.868121291554593,0.16
4547,0.0,0.0
4548,2.889067825744876,0.1
4549,5.610917906631876,0.19
4550,5.434975022340213,0.18
4551,1.6548819848639063,0.06
4552,0.0,0.0
4553,0.0,0.0
4554,0.0,0.0
4555,0.0,0.0
4556,11.56388347602199,0.39
4557,69.65634368516241,2.32
4558,298.74987581824166,9.96
4559,1109.610816479589,36.99
4560,244.3979425089746,8.15
4561,755.4299857714558,25.18
4562,529.6970287326675,17.66
4563,343.8861103059455,11.46
4564,309.67205424985167,10.32
4565,111.83892165384908,3.73
4566,408.2072875370015,13.61
4567,434.646216814717,14.49
4568,512.325017483417,17.08
4569,409.13350782460753,13.64
4570,246.28515950521017,8.21
4571,96.04188478539115,3.2
4572,690.9986004153754,23.03
4573,869.2295339581055,28.97
4574,730.6925705416617,24.36
4575,689.2761651258754,22.98
4576,1278.9452355719304,42.63
4577,225.25118711316577,7.51
4578,862.9517420884807,28.77
4579,607.8738114025327,20.26
4580,65.90515685380569,2.2
4581,99.64152241229084,3.32
4582,498.9023986072785,16.63
4583,1779.2241802438807,59.31
4584,470.0208998839265,15.67
4585,159.74204794665084,5.32
4586,739.9123842302879,24.66
4587,1060.1470840369968,35.34
4588,1627.3071339176274,54.24
4589,1288.4963041162348,42.95
4590,504.45722779243135,16.82
4591,1440.734570995926,48.02
4592,2230.8652563966807,74.36
4593,658.6456359438479,21.95
4594,513.5343910637387,17.12
4595,1051.0197944070171,35.03
4596,1106.9135985054188,36.9
4597,1098.6985392212644,36.62
4598,868.7783692848648,28.96
4599,1122.2338885326392,37.41
4600,1196.5571473803766,39.89
4601,971.8637003970691,32.4
4602,805.247609690161,26.84
4603,544.9325100115248,18.16
4604,440.40854421391634,14.68
4605,677.339247525217,22.58
4606,373.3826442890369,12.45
4607,1254.1513207817782,41.81
4608,939.3050257958198,31.31
4609,2257.5655231559886,75.25
4610,2379.936362016854,79.33
4611,547.2387485174727,18.24
4612,10.993424524893543,0.37
4613,979.9208952690536,32.66
4614,1635.5419146570505,54.52
4615,386.34884868036147,12.88
4616,126.29825747150237,4.21
4617,349.58528203131874,11.65
4618,2036.8936990286093,67.9
4619,891.7377021709939,29.72
4620,101.74353609859158,3.39
4621,14.503469890734033,0.48
4622,13.827358518220517,0.46
4623,16.48082714728668,0.55
4624,13.750361613521182,0.46
4625,11.759245477133026,0.39
4626,29.63661844011651,0.99
4627,181.9350381899244,6.06
4628,122.48118846094034,4.08
4629,395.53952886690723,13.18
4630,182.09047932959933,6.07
4631,916.531590374741,30.55
4632,1784.9905422545196,59.5
4633,1864.8279542266591,62.16
4634,2121.7623309191904,70.73
4635,531.4793569286768,17.72
4636,1328.2427357345498,44.27
4637,2520.6733683096977,84.02
4638,2416.8239862488817,80.56
4639,2581.571404332979,86.05
4640,2169.6080826020566,72.32
4641,1972.261045657685,65.74
4642,1972.464825657098,65.75
4643,1403.3882242467923,46.78
4644,1313.8142852093151,43.79
4645,1789.0939091981052,59.64
4646,1670.3390551036327,55.68
4647,1096.2616943497335,36.54
4648,855.9207188612379,28.53
4649,1009.750857775161,33.66
4650,755.6556458452976,25.19
4651,817.0864975604833,27.24
4652,388.23538078975713,12.94
4653,520.6983669089669,17.36
4654,292.3445973271733,9.74
4655,399.9587392272716,13.33
4656,757.8587487404129,25.26
4657,698.2495858584808,23.27
4658,680.9384612269814,22.7
4659,570.4078214840171,19.01
4660,518.3281191787819,17.28
4661,137.40565806098274,4.58
4662,14.645162496790707,0.49
4663,0.0,0.0
4664,11.902464655047044,0.4
4665,10.081296190929526,0.34
4666,7.9442075382769834,0.26
4667,0.15285688779256945,0.01
4668,4.419583252262332,0.15
4669,24.55331124952812,0.82
4670,117.89735971944509,3.93
4671,242.1773277332508,8.07
4672,335.0222449002697,11.17
4673,471.49563926838243,15.72
4674,270.07727528141714,9.0
4675,610.7937364758978,20.36
4676,697.8596028784768,23.26
4677,761.3033607837071,25.38
4678,724.3997422909365,24.15
4679,641.0611679054333,21.37
4680,721.8652691826622,24.06
4681,781.4935841679426,26.05
4682,430.519344179196,14.35
4683,337.6387172869751,11.25
4684,239.8416293137092,7.99
4685,133.81662510537228,4.46
4686,351.12377350826284,11.7
4687,367.8201212556282,12.26
4688,330.97016149573375,11.03
4689,340.50494482944913,11.35
4690,336.23246077889087,11.21
4691,232.59921628883708,7.75
4692,138.44166615158784,4.61
4693,83.2318896063606,2.77
4694,147.871951660402,4.93
4695,286.8068065935747,9.56
4696,349.8586583360745,11.66
4697,396.9145543996845,13.23
4698,800.1546527032306,26.67
4699,948.4367596272801,31.61
4700,1413.8003840687181,47.13
4701,792.5990778964222,26.42
4702,552.3024028726853,18.41
4703,585.6584143890186,19.52
4704,1650.2714326657758,55.01
4705,1558.1269939118781,51.94
4706,1662.9072085127132,55.43
4707,1358.2322632407681,45.27
4708,906.2697548487055,30.21
4709,414.8860767026887,13.83
4710,325.83391100243045,10.86
4711,687.6394000146324,22.92
4712,407.36170153414855,13.58
4713,146.22853466829298,4.87
4714,425.4629527288007,14.18
4715,422.71390872155814,14.09
4716,33.96088744573256,1.13
4717,192.15706213440623,6.41
4718,133.1677570024021,4.44
4719,106.18901901971235,3.54
4720,113.71433133107318,3.79
4721,336.03572010939007,11.2
4722,358.11666173468194,11.94
4723,294.5008642458637,9.82
4724,321.320839160161,10.71
4725,219.79403740326106,7.33
4726,251.49676769742752,8.38
4727,89.61206932966306,2.99
4728,302.5644274058593,10.09
4729,930.3547541949874,31.01
4730,1040.0362523203758,34.67
4731,448.0738620458989,14.94
4732,44.18290741738571,1.47
4733,68.02219952710914,2.27
4734,0.0,0.0
4735,0.7544225575888456,0.03
4736,0.0,0.0
4737,164.47205529091042,5.48
4738,336.97782479645025,11.23
4739,88.48269786949966,2.95
4740,27.125844757599527,0.9
4741,110.73478015466304,3.69
4742,320.982851956843,10.7
4743,237.73652481055512,7.92
4744,229.84978706162772,7.66
4745,718.2896509063302,23.94
4746,620.5459577105632,20.68
4747,956.650103686798,31.89
4748,1122.1596949698162,37.41
4749,1426.515971306176,47.55
4750,1745.77999970515,58.19
4751,777.3271103143741,25.91
4752,866.6632080043943,28.89
4753,1609.4138995452508,53.65
4754,685.5487333065649,22.85
4755,449.8305832375361,14.99
4756,434.72556734584833,14.49
4757,86.72095883255332,2.89
4758,324.07717234398694,10.8
4759,337.7899982941615,11.26
4760,535.6226407046779,17.85
4761,445.75834920250014,14.86
4762,228.9959288382987,7.63
4763,242.68929151216807,8.09
4764,212.46081491002676,7.08
4765,139.7746055653756,4.66
4766,112.64245697035972,3.75
4767,420.2186937750917,14.01
4768,580.0754681312999,19.34
4769,1393.0732420743568,46.44
4770,807.4833237838483,26.92
4771,241.9883539036214,8.07
4772,1913.1123113109063,63.77
4773,277.6429981963939,9.25
4774,141.01295502761602,4.7
4775,756.5856235101646,25.22
4776,1782.4527634743192,59.42
4777,1273.1045590913825,42.44
4778,82.62625325845461,2.75
4779,595.2355343896108,19.84
4780,517.0345751157673,17.23
4781,185.7124488239752,6.19
4782,688.7542370992164,22.96
4783,1560.181244194883,52.01
4784,780.2810927262025,26.01
4785,852.0818056816659,28.4
4786,1422.1967965929712,47.41
4787,679.5402329454885,22.65
4788,50.443256505970496,1.68
4789,294.4396783751856,9.81
4790,1651.5751025794812,55.05
4791,2301.7088819693536,76.72
4792,2521.285797159534,84.04
4793,2342.8537295871947,78.1
4794,2707.2744930564722,90.24
4795,1783.5798898607516,59.45
4796,2314.361382101783,77.15
4797,2425.296931186376,80.84
4798,1747.2810532285148,58.24
4799,1502.3644756395504,50.08
4800,1324.431365178416,44.15
4801,2065.8756967885024,68.86
4802,2198.5518136008222,73.29
4803,554.2358026995817,18.47
4804,1617.6305347311445,53.92
4805,1086.4510349888958,36.22
4806,184.3119731678171,6.14
4807,291.156480443534,9.71
4808,317.4107704344867,10.58
4809,1891.21032970067,63.04
4810,1448.7380936800455,48.29
4811,908.7362311296541,30.29
4812,990.8178089569299,33.03
4813,1706.8061543208694,56.89
4814,1716.0785663266067,57.2
4815,2261.224914573645,75.37
4816,1860.018317056522,62.0
4817,1843.8989008452545,61.46
4818,655.8412667363477,21.86
4819,2035.745894060223,67.86
4820,1916.3990735346365,63.88
4821,2290.6344586712767,76.35
4822,2184.9336958069744,72.83
4823,1636.5791740033746,54.55
4824,2244.048968947781,74.8
4825,1120.847868202529,37.36
4826,796.8127365936888,26.56
4827,1207.4323326031936,40.25
4828,220.11632918044253,7.34
4829,56.709370948677055,1.89
4830,37.960221860135945,1.27
4831,102.33578927794261,3.41
4832,102.52329209985554,3.42
4833,141.215039358941,4.71
4834,0.61120197648081,0.02
4835,0.0,0.0
4836,0.0,0.0
4837,0.15194067779146242,0.01
4838,4.689582993551644,0.16
4839,10.555481011465892,0.35
4840,220.76859258641835,7.36
4841,307.17274190502036,10.24
4842,555.1777680043518,18.51
4843,683.4125580579052,22.78
4844,480.94032189372206,16.03
4845,139.21748132916505,4.64
4846,300.4763420245781,10.02
4847,7.823330179600876,0.26
4848,6.176444830528331,0.21
4849,0.0,0.0
4850,2.8693786155038126,0.1
4851,0.0,0.0
4852,0.0,0.0
4853,0.0,0.0
4854,1.3718523331324204,0.05
4855,65.26916904441892,2.18
4856,585.6937714701263,19.52
4857,988.1709942697431,32.94
4858,779.3402254793886,25.98
4859,577.3401071805034,19.24
4860,355.23037782352066,11.84
4861,290.8611224081162,9.7
4862,252.38829536565592,8.41
4863,126.76254083517874,4.23
4864,53.395940480049454,1.78
4865,75.59906099226139,2.52
4866,105.61176663645482,3.52
4867,96.22430772033792,3.21
4868,289.31698496706184,9.64
4869,322.9379655985392,10.76
4870,0.0,0.0
4871,9.883881492308527,0.33
4872,75.78268546553696,2.53
4873,0.0,0.0
4874,262.2345154780638,8.74
4875,105.47434368847111,3.52
4876,14.78933477153371,0.49
4877,194.01642246926698,6.47
4878,83.026805276195,2.77
4879,574.2820231116092,19.14
4880,340.44494386141224,11.35
4881,253.75918359503947,8.46
4882,117.47355956293636,3.92
4883,137.31863399962512,4.58
4884,0.9034119224469342,0.03
4885,0.0,0.0
4886,0.898127569093986,0.03
4887,93.94318663792676,3.13
4888,377.85475546906366,12.6
4889,975.1591959119669,32.51
4890,694.4231736869632,23.15
4891,1273.7948076333919,42.46
4892,1528.9850462804518,50.97
4893,2090.337723184558,69.68
4894,1310.7236089199998,43.69
4895,1203.2887971510859,40.11
4896,1563.8541447312418,52.13
4897,1892.3944954821147,63.08
4898,495.7120117870063,16.52
4899,1190.7886016245316,39.69
4900,887.6583817289835,29.59
4901,2180.1599218230494,72.67
4902,2581.0014234397504,86.03
4903,1528.0174241584461,50.93
4904,2268.5366853216315,75.62
4905,1803.8484857822064,60.13
4906,1472.378800807151,49.08
4907,1239.1107959767737,41.3
4908,860.755546067598,28.69
4909,1406.9736102764068,46.9
4910,1844.6369533939735,61.49
4911,1274.1028461405738,42.47
4912,734.3933654316111,24.48
4913,1064.6451283853144,35.49
4914,1488.0255259191642,49.6
4915,1279.6079619852017,42.65
4916,1095.6001214007752,36.52
4917,1431.876612259018,47.73
4918,1211.5260004975953,40.38
4919,1720.9829292840434,57.37
4920,2007.0444968540571,66.9
4921,2564.8556422477473,85.5
4922,2404.4940239214884,80.15
4923,2151.017951959063,71.7
4924,2520.943344024001,84.03
4925,1671.7440788615106,55.72
4926,44.524771509455334,1.48
4927,13.618109375968244,0.45
4928,1183.3515294619397,39.45
4929,391.91352916010544,13.06
4930,563.9189357231173,18.8
4931,220.76637157366108,7.36
4932,269.8731304251724,9.0
4933,232.83831039441324,7.76
4934,515.7776075551728,17.19
4935,454.4847432773593,15.15
4936,220.50391181409594,7.35
4937,102.87012457446255,3.43
4938,98.53598559494604,3.28
4939,110.43010222884939,3.68
4940,113.02330589813582,3.77
4941,102.24704015996305,3.41
4942,151.5309517222399,5.05
4943,429.56934152594755,14.32
4944,1313.8093146336355,43.79
4945,2010.9488209508982,67.03
4946,2447.2854474285255,81.58
4947,2076.072747826399,69.2
4948,1338.7812003282786,44.63
4949,947.6038018384075,31.59
4950,10.976722685389781,0.37
4951,0.0,0.0
4952,0.0,0.0
4953,0.0,0.0
4954,0.0,0.0
4955,0.0,0.0
4956,0.0,0.0
4957,8.630341630035911,0.29
4958,11.188153362582856,0.37
4959,23.340270704094127,0.78
4960,28.63727638745522,0.95
4961,32.5572678006639,1.09
4962,59.17858078469187,1.97
4963,28.440947381182657,0.95
4964,49.697626352165194,1.66
4965,498.01927619758675,16.6
4966,424.4109808401003,14.15
4967,645.8142075946356,21.53
4968,790.8953578851961,26.36
4969,339.07179994994925,11.3
4970,348.1351913995515,11.6
4971,172.66910651839288,5.76
4972,9.932497542247356,0.33
4973,0.0,0.0
4974,0.0,0.0
4975,4.606453843700398,0.15
4976,10.12998868900984,0.34
4977,11.645484733027885,0.39
4978,9.801304210329636,0.33
4979,162.32691117344507,5.41
4980,129.12495493368877,4.3
4981,90.78001567365861,3.03
4982,133.1123805515636,4.44
4983,84.39507575999698,2.81
4984,40.214406529414234,1.34
4985,206.33907584761607,6.88
4986,517.3450576094966,17.24
4987,555.0041791600776,18.5
4988,808.4874433127608,26.95
4989,1209.1348646678616,40.3
4990,994.5281191475963,33.15
4991,2708.474904989074,90.28
4992,647.1461157341064,21.57
4993,0.0,0.0
4994,0.0,0.0
4995,0.0,0.0
4996,121.14126577276144,4.04
4997,707.1527889660108,23.57
4998,746.0566041750276,24.87
4999,492.55493061834613,16.42
5000,554.4167287879175,18.48
5001,777.5305184695698,25.92
5002,798.6325237233619,26.62
5003,940.7718547753564,31.36
5004,319.0398290035411,10.63
5005,348.4346669527617,11.61
5006,826.9234735777354,27.56
5007,1047.5765070493812,34.92
5008,1542.6826651152694,51.42
5009,782.002283511851,26.07
5010,654.5902066958736,21.82
5011,95.43034763841482,3.18
5012,409.25713520490586,13.64
5013,108.86268765245012,3.63
5014,188.49190129512934,6.28
5015,923.6770279354847,30.79
5016,107.75171977719224,3.59
5017,4.565722725298063,0.15
5018,0.0,0.0
5019,129.53909757415812,4.32
5020,93.66935802912042,3.12
5021,0.0,0.0
5022,195.04024365309934,6.5
5023,222.9508700526662,7.43
5024,208.33073809003378,6.94
5025,325.51081589291,10.85
5026,53.22153637110368,1.77
5027,76.32320320835139,2.54
5028,9.829824520614075,0.33
5029,32.90707579114697,1.1
5030,4.126249786381461,0.14
5031,14.786751248241206,0.49
5032,146.5423420840195,4.88
5033,1168.440500742582,38.95
5034,0.0,0.0
5035,146.51723626598925,4.88
5036,606.9918545412199,20.23
5037,1343.827133632807,44.79
5038,1162.7615097552953,38.76
5039,1329.9000575237485,44.33
5040,559.9146147220055,18.66
5041,812.1253360895813,27.07
5042,734.9814317906281,24.5
5043,350.4576670435787,11.68
5044,7.1032170434223305,0.24
5045,94.38283812504896,3.15
5046,241.4762963933358,8.05
5047,438.4089320199079,14.61
5048,716.3636173541605,23.88
5049,567.3100673562484,18.91
5050,638.0188974741701,21.27
5051,611.4120371690616,20.38
5052,254.78673441954194,8.49
5053,425.26987544185835,14.18
5054,730.5125667180625,24.35
5055,1140.5053705288433,38.02
5056,1489.7791613707896,49.66
5057,1116.2568171380337,37.21
5058,1287.9784684588058,42.93
5059,1113.806251258402,37.13
5060,952.8216976869755,31.76
5061,909.7977006520814,30.33
5062,1357.2741936508755,45.24
5063,1397.410817516264,46.58
