Location
Wind class
Hub height,80
Cutin speed,3
Cutout speed,23

Hour,Adjust power based on air density (kW),P/Pr based on air density (%)
1983,543.9774681373256,4.53
1984,2693.9046000303047,22.45
1985,906.0237614202706,7.55
1986,1437.8930007866559,11.98
1987,1060.542652719256,8.84
1988,611.909685001131,5.1
1989,224.14984981649883,1.87
1990,229.75519887186073,1.91
1991,2390.3002210909435,19.92
1992,6959.636859361709,58.0
1993,9849.47678817247,82.08
1994,11228.713498953932,93.57
1995,7140.4268516656475,59.5
1996,7001.327612906669,58.34
1997,9770.939336640447,81.42
1998,8893.298791106083,74.11
1999,9462.929332298496,78.86
2000,8218.254692125874,68.49
2001,7233.371358878117,60.28
2002,5986.970592780971,49.89
2003,5754.14015680194,47.95
2004,3076.5791026499746,25.64
2005,1121.933562647046,9.35
2006,815.7770624998735,6.8
2007,969.4815900650761,8.08
2008,1760.5248839252422,14.67
2009,1989.1347938999731,16.58
2010,2068.163965069254,17.23
2011,1252.2364058130306,10.44
2012,596.9778352062086,4.97
2013,528.3170359263496,4.4
2014,2159.600206294335,18.0
2015,7147.570461417716,59.56
2016,9629.227290880199,80.24
2017,9957.19642080447,82.98
2018,10248.653464724752,85.41
2019,10895.00739343203,90.79
2020,3108.755994495935,25.91
2021,263.303188286382,2.19
2022,558.8702231367567,4.66
2023,0.0,0.0
2024,104.20846215480505,0.87
2025,1338.666707962555,11.16
2026,3113.9331658223937,25.95
2027,2985.567955374341,24.88
2028,1120.088301575586,9.33
2029,270.11641864275845,2.25
2030,643.3939096826813,5.36
2031,512.8890953328405,4.27
2032,340.9706006184649,2.84
2033,1494.2061570552175,12.45
2034,2603.393485958439,21.69
2035,1445.1519062565044,12.04
2036,2821.4048754163896,23.51
2037,4715.682693550314,39.3
2038,6380.191460251643,53.17
2039,5586.6981117077985,46.56
2040,6823.460081274865,56.86
2041,3345.475299825634,27.88
2042,2846.2025083629705,23.72
2043,2987.986997210997,24.9
2044,1859.3361695745984,15.49
2045,1930.543670020448,16.09
2046,2987.5304242154866,24.9
2047,3715.6233638176486,30.96
2048,3811.351282852883,31.76
2049,4735.474769104561,39.46
2050,4184.34961085839,34.87
2051,5724.441554789721,47.7
2052,6123.308694874583,51.03
2053,4058.1246671171193,33.82
2054,4196.016960754428,34.97
2055,3798.377084633757,31.65
2056,4298.692387379273,35.82
2057,5965.675613457716,49.71
2058,6729.263259614438,56.08
2059,4942.7618552513895,41.19
2060,4133.014734398777,34.44
2061,6830.253300872503,56.92
2062,6168.920967416191,51.41
2063,11531.808085955197,96.1
2064,10708.86790567526,89.24
2065,8344.54965384661,69.54
2066,4048.836001935899,33.74
2067,2771.3666343479426,23.09
2068,1550.2355015735056,12.92
2069,1727.1572048559751,14.39
2070,2089.1089643850996,17.41
2071,2246.511551913507,18.72
2072,2246.814606609515,18.72
2073,2877.765793124797,23.98
2074,3569.0181578559095,29.74
2075,3589.759836106653,29.91
2076,2659.8140799811326,22.17
2077,1732.4570835402237,14.44
2078,1617.5104594449535,13.48
2079,3590.975756358506,29.92
2080,5898.991948444517,49.16
2081,6433.36493452351,53.61
2082,7226.030154555,60.22
2083,6565.332497372069,54.71
2084,5331.989445483641,44.43
2085,5546.733210142635,46.22
2086,7312.8900757957135,60.94
2087,11714.021802784633,97.62
2088,10388.176177694833,86.57
2089,10393.69695663595,86.61
2090,8709.669997945884,72.58
2091,5119.5448062770365,42.66
2092,3339.0693314099635,27.83
2093,2135.5013671655115,17.8
2094,2318.57411201144,19.32
2095,2638.605960889139,21.99
2096,3146.2023195905404,26.22
2097,2616.463716889645,21.8
2098,2609.144069755792,21.74
2099,3003.0751332296563,25.03
2100,3782.671518595321,31.52
2101,1039.8074897244805,8.67
2102,2314.8950186638244,19.29
2103,3543.367174776476,29.53
2104,4520.255807006442,37.67
2105,7582.968146563405,63.19
2106,8250.32126601891,68.75
2107,7093.275262174261,59.11
2108,8646.955427007942,72.06
2109,7960.982827012848,66.34
2110,10249.882697873001,85.42
2111,8058.218268050412,67.15
2112,9255.228325231681,77.13
2113,8294.233245791133,69.12
2114,6931.355990461758,57.76
2115,3290.248157672772,27.42
2116,3002.4401951153122,25.02
2117,1608.1505106299394,13.4
2118,748.7730968873052,6.24
2119,679.4013474747316,5.66
2120,623.78269156528,5.2
2121,526.8265867649517,4.39
2122,1391.092090885422,11.59
2123,1992.0407284465796,16.6
2124,1952.4527469585428,16.27
2125,874.1044542718134,7.28
2126,550.7105435783127,4.59
2127,324.3128336864856,2.7
2128,396.971281485467,3.31
2129,1405.0361886681771,11.71
2130,3178.4617891086978,26.49
2131,3828.2906720863066,31.9
2132,4532.410393796874,37.77
2133,2263.560802353389,18.86
2134,3051.683964422522,25.43
2135,1390.8766372155208,11.59
2136,844.281576082438,7.04
2137,57.67276295890597,0.48
2138,0.0,0.0
2139,0.0,0.0
2140,61.68689380576128,0.51
2141,650.7895329094345,5.42
2142,642.5055643021709,5.35
2143,1473.7413432835197,12.28
2144,1984.3534748962688,16.54
2145,1761.3626421499778,14.68
2146,3226.6777965699034,26.89
2147,3493.5332125349,29.11
2148,3272.489309195773,27.27
2149,2715.0941599764265,22.63
2150,2331.5436000682157,19.43
2151,6003.690342312833,50.03
2152,5712.729819863195,47.61
2153,8956.569149920331,74.64
2154,8654.25745082694,72.12
2155,7020.845184987329,58.51
2156,6123.357613193591,51.03
2157,9157.658505188478,76.31
2158,10211.145056043355,85.09
2159,9757.314182017604,81.31
2160,43.60417413501548,0.36
2161,2731.275196745067,22.76
2162,3053.914841672322,25.45
2163,4659.613858237116,38.83
2164,3058.945710674306,25.49
2165,1375.641843229311,11.46
2166,1555.034672351929,12.96
2167,1900.270608793598,15.84
2168,1451.447792522305,12.1
2169,1080.349778313457,9.0
2170,1477.0350009888843,12.31
2171,8434.176881211373,70.28
2172,7303.859793633623,60.87
2173,7442.681186422946,62.02
2174,10312.340028605717,85.94
2175,11028.583924175384,91.9
2176,11838.90006660023,98.66
2177,11841.3444774649,98.68
2178,11887.13118398788,99.06
2179,11903.695476767733,99.2
2180,11929.538934217173,99.41
2181,11956.712677946975,99.64
2182,11993.896178019242,99.95
2183,12057.146028944513,100.48
2184,12096.58286255808,100.8
2185,12008.976977855902,100.07
2186,12139.481363162857,101.16
2187,12077.160250197812,100.64
2188,11183.902476899568,93.2
2189,11801.949611543863,98.35
2190,11334.48276354559,94.45
2191,7586.219043366463,63.22
2192,9450.572692923188,78.75
2193,10851.097554899126,90.43
2194,9305.436018909239,77.55
2195,12020.668505209936,100.17
2196,12205.625123547652,101.71
2197,12255.775265380249,102.13
2198,12242.605674867464,102.02
2199,12251.501095594904,102.1
2200,12233.958777867332,101.95
2201,12169.300642338452,101.41
2202,12148.922588808806,101.24
2203,12136.813429538704,101.14
2204,12134.191275945745,101.12
2205,12132.500343401098,101.1
2206,12147.501167982577,101.23
2207,12185.745114340509,101.55
2208,12208.683617656206,101.74
2209,12235.45227815528,101.96
2210,12233.067005224679,101.94
2211,12243.504562949895,102.03
2212,12276.753900367781,102.31
2213,12289.103385545492,102.41
2214,12089.787084492322,100.75
2215,11540.876205621305,96.17
2216,12028.665788679247,100.24
2217,11799.258347361438,98.33
2218,11748.900526801546,97.91
2219,11545.154941969182,96.21
2220,12325.530707871678,102.71
2221,12293.285606207939,102.44
2222,12279.844449569291,102.33
2223,12259.825159132397,102.17
2224,12231.414681204496,101.93
2225,12216.11739691749,101.8
2226,12191.995884100017,101.6
2227,12189.19110886768,101.58
2228,12210.458161379072,101.75
2229,12222.33212228971,101.85
2230,12241.760780024446,102.01
2231,12235.35841655365,101.96
2232,12290.804326829175,102.42
2233,12303.025461098367,102.53
2234,12022.964959028457,100.19
2235,9981.484932579664,83.18
2236,11384.376388868151,94.87
2237,11342.83033160847,94.52
2238,9061.699031159369,75.51
2239,7411.483081029663,61.76
2240,7253.0217931056295,60.44
2241,6591.72810899346,54.93
2242,5030.634886564444,41.92
2243,3115.5136584774823,25.96
2244,2403.1293947761724,20.03
2245,3327.128783532509,27.73
2246,2232.1403066605735,18.6
2247,1370.6014852852036,11.42
2248,915.3536283074579,7.63
2249,1486.5132261023753,12.39
2250,3104.4451674590937,25.87
2251,4746.614191639275,39.56
2252,5292.163645332702,44.1
2253,7416.094370507958,61.8
2254,7055.81449333951,58.8
2255,3234.7424244315293,26.96
2256,6844.444920931638,57.04
2257,7779.842506433419,64.83
2258,9685.334336085394,80.71
2259,8739.28074830404,72.83
2260,6010.0340535850055,50.08
2261,1908.0687522014985,15.9
2262,1168.2657071367896,9.74
2263,5945.3779374498,49.54
2264,5153.020774595981,42.94
2265,3502.3837693776004,29.19
2266,5782.503257042281,48.19
2267,3369.5325815417787,28.08
2268,383.3349918678257,3.19
2269,3309.10301828696,27.58
2270,9151.548799836179,76.26
2271,7073.174333604578,58.94
2272,10220.825522652969,85.17
2273,11727.513312705463,97.73
2274,11716.046607756587,97.63
2275,11710.130960875451,97.58
2276,11714.315380626225,97.62
2277,10548.381955954099,87.9
2278,11933.240626284676,99.44
2279,11709.845965558363,97.58
2280,7603.774065740385,63.36
2281,5856.1596678410215,48.8
2282,7188.225444882434,59.9
2283,7458.047872236802,62.15
2284,5897.493624745136,49.15
2285,5447.710796967755,45.4
2286,4009.3088053808106,33.41
2287,2827.9091898404495,23.57
2288,647.9144340994843,5.4
2289,149.14438195904137,1.24
2290,285.0008748703757,2.38
2291,503.3178511578619,4.19
2292,2874.0387939761545,23.95
2293,3662.900052683896,30.52
2294,2689.557301365592,22.41
2295,3020.818447051191,25.17
2296,3102.6218277179537,25.86
2297,2686.6466107821175,22.39
2298,1708.164295481644,14.23
2299,542.4295055684153,4.52
2300,627.5818488108087,5.23
2301,47.470721574563974,0.4
2302,11.055228548335963,0.09
2303,0.0,0.0
2304,20.125787177212437,0.17
2305,3512.2288259169427,29.27
2306,7468.587855726071,62.24
2307,9125.29064795672,76.04
2308,7997.713679312919,66.65
2309,8509.761338905648,70.91
2310,5067.606413757595,42.23
2311,5220.287242270555,43.5
2312,4439.213248683866,36.99
2313,5076.233206485118,42.3
2314,6846.713883984128,57.06
2315,6657.475356200172,55.48
2316,5213.987398757296,43.45
2317,4602.068592053634,38.35
2318,6004.381914051606,50.04
2319,4541.018999166754,37.84
2320,8671.804675519503,72.27
2321,3332.6587518895712,27.77
2322,8120.4970774298945,67.67
2323,999.1124711271883,8.33
2324,1686.4485971174204,14.05
2325,606.7111098406406,5.06
2326,2410.1433047333458,20.08
2327,911.5741630443051,7.6
2328,8396.829476024306,69.97
2329,9168.480074778507,76.4
2330,10309.13298672403,85.91
2331,9213.013788088396,76.78
2332,10417.19964740532,86.81
2333,10514.613750840062,87.62
2334,11563.378645164654,96.36
2335,7298.912041874928,60.82
2336,5646.515097370684,47.05
2337,601.7431421874878,5.01
2338,1496.7839053482962,12.47
2339,1074.9507306277922,8.96
2340,243.27835507499202,2.03
2341,665.4277848456387,5.55
2342,41.9002684420013,0.35
2343,8.979418187220267,0.07
2344,0.0,0.0
2345,0.0,0.0
2346,0.0,0.0
2347,0.0,0.0
2348,47.46863919903369,0.4
2349,166.7254042844718,1.39
2350,1611.5641533401686,13.43
2351,6305.944393295334,52.55
2352,10659.123672171836,88.83
2353,11446.529272272348,95.39
2354,10671.569996646223,88.93
2355,4440.255598417363,37.0
2356,831.1882792123631,6.93
2357,8262.751038684855,68.86
2358,4091.02093568677,34.09
2359,236.44023177298942,1.97
2360,1485.2401680585851,12.38
2361,9925.974009286345,82.72
2362,9714.184539343314,80.95
2363,11623.682170069545,96.86
2364,11084.34281206747,92.37
2365,11648.055503532692,97.07
2366,11723.843893988063,97.7
2367,10488.633784944914,87.41
2368,9271.142294676936,77.26
2369,6567.403339329677,54.73
2370,4623.810412630894,38.53
2371,4910.363425295582,40.92
2372,2828.0390283598044,23.57
2373,2595.99077739089,21.63
2374,2127.8349488166596,17.73
2375,1052.4381723879937,8.77
2376,1309.8364782223687,10.92
2377,633.5119358576985,5.28
2378,0.0,0.0
2379,35.88380043459383,0.3
2380,0.0,0.0
2381,312.8272150395202,2.61
2382,174.34373964103557,1.45
2383,6.299225173693014,0.05
2384,218.73891403254532,1.82
2385,35.35838228576654,0.29
2386,0.0,0.0
2387,107.99194247989071,0.9
2388,62.77627055100518,0.52
2389,119.38637515013149,0.99
2390,26.643458644558628,0.22
2391,15.200007108275065,0.13
2392,0.0,0.0
2393,0.0,0.0
2394,31.001726850607238,0.26
2395,0.0,0.0
2396,0.0,0.0
2397,515.338429407871,4.29
2398,890.180735665464,7.42
2399,1828.6369526888743,15.24
2400,707.8690872708684,5.9
2401,947.5053174626413,7.9
2402,775.419070861138,6.46
2403,891.3453653421225,7.43
2404,1027.8737601349756,8.57
2405,57.83681334345826,0.48
2406,215.169303375905,1.79
2407,1608.7879955596109,13.41
2408,1053.153767378641,8.78
2409,419.03361357674555,3.49
2410,4231.7612345862935,35.26
2411,4345.934211678473,36.22
2412,61.24607605387702,0.51
2413,16.75320260496284,0.14
2414,45.72852405295203,0.38
2415,25.727418943614733,0.21
2416,1856.0068167531294,15.47
2417,2128.5792621409582,17.74
2418,4543.7410518476145,37.86
2419,3208.615329002425,26.74
2420,1394.4635128205623,11.62
2421,3878.65736335714,32.32
2422,4037.588685224802,33.65
2423,3377.82299700011,28.15
2424,9481.065894391033,79.01
2425,9520.427424209653,79.34
2426,10799.971374979254,90.0
2427,11629.343814777385,96.91
2428,12088.267269699963,100.74
2429,12072.574825505506,100.6
2430,12071.144137099058,100.59
2431,12021.600993525153,100.18
2432,12009.861908915393,100.08
2433,12012.794522155564,100.11
2434,11991.643776051595,99.93
2435,11989.167580044892,99.91
2436,11979.763234761318,99.83
2437,11971.542675706174,99.76
2438,11975.57734973469,99.8
2439,11962.06109509021,99.68
2440,11948.483091291684,99.57
2441,11929.355595465622,99.41
2442,11911.293392681093,99.26
2443,11897.386257019332,99.14
2444,11866.458934426364,98.89
2445,11851.826209966546,98.77
2446,11859.085756033564,98.83
2447,11877.09801088348,98.98
2448,11675.87908901075,97.3
2449,8209.213735653442,68.41
2450,7325.316686601695,61.04
2451,6258.795930263069,52.16
2452,3530.394699497235,29.42
2453,2033.098538435284,16.94
2454,14.085017449364386,0.12
2455,250.80464344611016,2.09
2456,0.0,0.0
2457,55.73111658508518,0.46
2458,1479.0518216497592,12.33
2459,228.49717441206784,1.9
2460,26.318659073592364,0.22
2461,1112.3922943437387,9.27
2462,2054.536418497235,17.12
2463,4537.253305057311,37.81
2464,3056.887886164173,25.47
2465,2560.2670079983827,21.34
2466,3774.868062009008,31.46
2467,2753.57693467462,22.95
2468,865.942238691502,7.22
2469,4185.141596661059,34.88
2470,4882.951914564911,40.69
2471,3057.3329864623756,25.48
2472,7284.26552731481,60.7
2473,4853.3295878942035,40.44
2474,7611.529221603902,63.43
2475,10586.15728119537,88.22
2476,7975.161924632992,66.46
2477,9759.797155486902,81.33
2478,8708.23808850707,72.57
2479,6103.893017798384,50.87
2480,3556.3315846217506,29.64
2481,2223.05133560498,18.53
2482,9159.586511352576,76.33
2483,10021.408566680862,83.51
2484,7286.428717281576,60.72
2485,8556.972209738127,71.31
2486,7003.99979939103,58.37
2487,9754.724136597337,81.29
2488,11137.33349985101,92.81
2489,10812.49935222012,90.1
2490,7875.3578669852595,65.63
2491,7358.815882601461,61.32
2492,5377.034938631203,44.81
2493,6064.411778646584,50.54
2494,3302.1971418761464,27.52
2495,3217.637597961087,26.81
2496,2144.776970877612,17.87
2497,1039.6600887003858,8.66
2498,58.976990101311806,0.49
2499,0.0,0.0
2500,0.0,0.0
2501,592.1537998668181,4.93
2502,2216.613043815461,18.47
2503,4506.742775171491,37.56
2504,7531.996915263105,62.77
2505,6331.135634607961,52.76
2506,8295.817370726916,69.13
2507,8300.82319706555,69.17
2508,6472.758582538837,53.94
2509,6809.613284955052,56.75
2510,7776.912765621813,64.81
2511,6252.087196538573,52.1
2512,7057.642492929112,58.81
2513,7510.762261659165,62.59
2514,7278.464269556614,60.65
2515,7248.6886047732305,60.41
2516,5463.078570418433,45.53
2517,5357.553936282277,44.65
2518,6561.08568799498,54.68
2519,10117.272574683933,84.31
2520,10092.632891497293,84.11
2521,4872.975589222043,40.61
2522,4937.978210727584,41.15
2523,3356.242180594571,27.97
2524,4358.8047245640755,36.32
2525,3441.5970124354512,28.68
2526,3769.5845038248012,31.41
2527,2767.5965631495046,23.06
2528,3121.191411113194,26.01
2529,4785.01638515054,39.88
2530,5151.699782814007,42.93
2531,3805.8616314106557,31.72
2532,3637.05885863425,30.31
2533,7250.578242721738,60.42
2534,5908.813224229196,49.24
2535,5213.507923042102,43.45
2536,538.7198556437345,4.49
2537,205.93982053973792,1.72
2538,5601.679072790499,46.68
2539,4443.267786063152,37.03
2540,6308.6222145410375,52.57
2541,7500.266735885146,62.5
2542,10647.010338992603,88.73
2543,11117.576770839964,92.65
2544,11573.576609521633,96.45
2545,11469.612148410464,95.58
2546,11536.953100849707,96.14
2547,11727.957650038692,97.73
2548,11687.91498494248,97.4
2549,8156.647557050382,67.97
2550,8155.775901965761,67.96
2551,2675.6236800220317,22.3
2552,1001.7351776718243,8.35
2553,1219.6680989251456,10.16
2554,3009.327186025647,25.08
2555,1646.0427510415127,13.72
2556,721.7860242712553,6.01
2557,671.4977916285854,5.6
2558,1625.485297652419,13.55
2559,996.9667512534401,8.31
2560,1477.939642251159,12.32
2561,2295.7213743206403,19.13
2562,2723.4106540884636,22.7
2563,1845.8571803237514,15.38
2564,1045.314321074394,8.71
2565,39.174861388562086,0.33
2566,43.00029859691316,0.36
2567,659.517494432977,5.5
2568,5534.276579961494,46.12
2569,6062.9424184040145,50.52
2570,3884.303995621657,32.37
2571,7643.967025266425,63.7
2572,8657.890857205643,72.15
2573,10616.069678887392,88.47
2574,10139.20221386306,84.49
2575,11090.674507940685,92.42
2576,11371.253202917045,94.76
2577,11856.156110383454,98.8
2578,11862.732758006621,98.86
2579,11888.675336335218,99.07
2580,11892.530069410883,99.1
2581,11692.775876693011,97.44
2582,11305.175431401622,94.21
2583,11399.932106216065,95.0
2584,11344.542682901492,94.54
2585,11254.902275180513,93.79
2586,11198.395331285834,93.32
2587,10645.508358331906,88.71
2588,10334.194756923416,86.12
2589,11180.880615463993,93.17
2590,9377.473460883559,78.15
2591,9014.939881687607,75.12
2592,8254.324823048104,68.79
2593,5791.84195812986,48.27
2594,2509.5513743642023,20.91
2595,4915.450753350267,40.96
2596,4487.202340503606,37.39
2597,3960.5139663261816,33.0
2598,4305.625278917139,35.88
2599,3740.565207818803,31.17
2600,5948.800113610006,49.57
2601,6936.932288787113,57.81
2602,6653.867451116104,55.45
2603,6096.407675417455,50.8
2604,7269.820522311369,60.58
2605,6126.1017942136,51.05
2606,8005.813837427998,66.72
2607,10393.38880246993,86.61
2608,11097.859489578032,92.48
2609,11191.811244472872,93.27
2610,10983.10113579886,91.53
2611,8486.285196471508,70.72
2612,11097.543177088193,92.48
2613,8353.882472654035,69.62
2614,7068.959044174993,58.91
2615,10545.581096518144,87.88
2616,11156.700510276807,92.97
2617,11479.564586660863,95.66
2618,11231.789803575231,93.6
2619,10662.636372936344,88.86
2620,7509.607673673574,62.58
2621,11284.909709814441,94.04
2622,10774.769419953556,89.79
2623,11763.255091502935,98.03
2624,11212.27041644804,93.44
2625,11803.404208502632,98.36
2626,11593.050984258536,96.61
2627,11734.343884920017,97.79
2628,11856.267054048461,98.8
2629,11746.960871553172,97.89
2630,11690.402334170318,97.42
2631,11811.365282942194,98.43
2632,11839.535649525887,98.66
2633,11857.874962306292,98.82
2634,11825.411678257697,98.55
2635,11845.608693411174,98.71
2636,11898.85981683994,99.16
2637,11944.086517746158,99.53
2638,11852.662535546291,98.77
2639,10307.00401140207,85.89
2640,12131.171193966715,101.09
2641,12045.99992211329,100.38
2642,11458.567259348662,95.49
2643,11530.904277283747,96.09
2644,12267.684030424578,102.23
2645,11261.750283863399,93.85
2646,8158.859350772584,67.99
2647,6001.221627511772,50.01
2648,5534.045226466459,46.12
2649,3750.5124220147386,31.25
2650,3097.7085049015527,25.81
2651,1380.651851841093,11.51
2652,2516.3941787866956,20.97
2653,3342.251149593893,27.85
2654,3500.9842463178047,29.17
2655,3917.891970269429,32.65
2656,2666.4263397867853,22.22
2657,1684.6859146695922,14.04
2658,1278.4647428610547,10.65
2659,907.711470593504,7.56
2660,437.84144777036255,3.65
2661,489.06000245943926,4.08
2662,1004.7765400581446,8.37
2663,4022.6725209099404,33.52
2664,3883.44944293964,32.36
2665,860.5962346543026,7.17
2666,6847.314239791977,57.06
2667,1429.387796423976,11.91
2668,1922.1380766188295,16.02
2669,2422.2123170786067,20.19
2670,3232.315575528585,26.94
2671,4928.360299399962,41.07
2672,6524.869434572311,54.37
2673,7567.489971241752,63.06
2674,9165.48324085583,76.38
2675,5981.757547379461,49.85
2676,5003.747547437005,41.7
2677,5401.708741577209,45.01
2678,7024.60596179328,58.54
2679,6782.222107655681,56.52
2680,8068.3809578577875,67.24
2681,8363.083508776806,69.69
2682,7659.349711167657,63.83
2683,7908.042201815417,65.9
2684,7307.431009093365,60.9
2685,7978.8416131481,66.49
2686,6469.8024259030135,53.92
2687,11651.007580943371,97.09
2688,11568.155916628359,96.4
2689,11963.50761470676,99.7
2690,12055.098211006205,100.46
2691,12093.503617657885,100.78
2692,12022.976434319498,100.19
2693,10987.211616545372,91.56
2694,11628.281910435011,96.9
2695,11745.013985643713,97.88
2696,12062.789098006702,100.52
2697,10836.63711981099,90.31
2698,10343.23288309213,86.19
2699,6515.629458582499,54.3
2700,5291.044887867554,44.09
2701,7469.661574290943,62.25
2702,6478.85183031488,53.99
2703,6717.3418992463085,55.98
2704,5215.181469955496,43.46
2705,5144.27807473181,42.87
2706,5459.174196535465,45.49
2707,5163.337056092201,43.03
2708,8266.589655077907,68.89
2709,9683.828036263363,80.7
2710,9919.598520878899,82.66
2711,10647.441169244674,88.73
2712,11300.034246058363,94.17
2713,10562.323676603244,88.02
2714,9394.94713959819,78.29
2715,8097.047933017909,67.48
2716,8422.10378140649,70.18
2717,8018.657628841116,66.82
2718,6274.888214246416,52.29
2719,5366.517611771545,44.72
2720,2917.8421225508564,24.32
2721,2658.3101916106534,22.15
2722,2648.467721656812,22.07
2723,3068.403978901963,25.57
2724,3608.2780257558074,30.07
2725,2366.588115801817,19.72
2726,1664.3188957169107,13.87
2727,2719.4009401561943,22.66
2728,2149.7183671294065,17.91
2729,3082.485913304673,25.69
2730,3589.4410035288156,29.91
2731,4029.4146530631374,33.58
2732,4277.358632427218,35.64
2733,10270.406860118797,85.59
2734,8023.9131110801345,66.87
2735,7123.163185846068,59.36
2736,5612.063037718981,46.77
2737,10306.753890573702,85.89
2738,10701.59015228898,89.18
2739,9501.86205347418,79.18
2740,11760.942553870067,98.01
2741,9289.960257189387,77.42
2742,8874.98089769698,73.96
2743,11572.861106712775,96.44
2744,11700.232205267483,97.5
2745,11975.694291542039,99.8
2746,11344.935642245237,94.54
2747,11639.561201749753,97.0
2748,11215.950541318798,93.47
2749,9557.406570258428,79.65
2750,8216.070452037764,68.47
2751,8753.358215622893,72.94
2752,8179.927751704168,68.17
2753,3999.4448825556974,33.33
2754,3992.9560347232596,33.27
2755,2957.478702675998,24.65
2756,1917.54396538027,15.98
2757,768.4060937908712,6.4
2758,539.650536939151,4.5
2759,349.56411454401405,2.91
2760,411.1321406366039,3.43
2761,0.0,0.0
2762,0.0,0.0
2763,1438.8259332643943,11.99
2764,1587.3382326509625,13.23
2765,1940.9078191667313,16.17
2766,2603.345113370815,21.69
2767,839.774460828318,7.0
2768,2893.8641141513217,24.12
2769,3160.6334607437557,26.34
2770,5762.347620310335,48.02
2771,1246.9816441335688,10.39
2772,2147.106846962014,17.89
2773,3315.0235993505185,27.63
2774,3831.569838826253,31.93
2775,3654.046621966049,30.45
2776,5198.289795911413,43.32
2777,3270.782084153109,27.26
2778,3229.6647788249047,26.91
2779,3549.3644154136864,29.58
2780,2819.5363451818635,23.5
2781,2791.23562649235,23.26
2782,2382.8085283593396,19.86
2783,4926.450526847404,41.05
2784,6107.041625292465,50.89
2785,4082.6777040137226,34.02
2786,2686.7679224941903,22.39
2787,1761.4894150174575,14.68
2788,507.2729826997735,4.23
2789,109.99129275855402,0.92
2790,10.979950705267097,0.09
2791,0.0,0.0
2792,0.0,0.0
2793,0.0,0.0
2794,0.0,0.0
2795,0.0,0.0
2796,0.0,0.0
2797,0.0,0.0
2798,0.0,0.0
2799,35.05060003877218,0.29
2800,49.49791997517801,0.41
2801,41.70777897827738,0.35
2802,55.42733706747204,0.46
2803,328.6217117582065,2.74
2804,510.59382565905696,4.25
2805,815.1224593983428,6.79
2806,162.13957684118168,1.35
2807,145.55896388044877,1.21
2808,17.551302360116406,0.15
2809,0.0,0.0
2810,0.0,0.0
2811,0.0,0.0
2812,0.0,0.0
2813,730.9868168355622,6.09
2814,1441.127280489185,12.01
2815,2212.5810819329367,18.44
2816,2506.46208086871,20.89
2817,4877.98005017591,40.65
2818,6433.8698539383095,53.62
2819,4289.937608724264,35.75
2820,2053.242238437175,17.11
2821,2642.314239061745,22.02
2822,1803.377233292376,15.03
2823,1683.15036389496,14.03
2824,1166.5365959281653,9.72
2825,1471.1943921953516,12.26
2826,875.6148239831214,7.3
2827,1146.4817315314153,9.55
2828,1698.9930012581801,14.16
2829,2420.9947361840495,20.17
2830,3560.6462794973568,29.67
2831,10468.607440935126,87.24
2832,5620.747701101871,46.84
2833,3316.337740665894,27.64
2834,987.6272729203968,8.23
2835,696.1179073126173,5.8
2836,1009.9805529256245,8.42
2837,480.55123233973006,4.0
2838,756.632217123313,6.31
2839,1072.5994878905033,8.94
2840,1389.9110784431898,11.58
2841,1325.9166623834942,11.05
2842,2204.8885887958495,18.37
2843,3581.0783841873667,29.84
2844,4704.891516589043,39.21
2845,6030.841787283578,50.26
2846,6506.495761744168,54.22
2847,5013.391343403623,41.78
2848,2439.6348670688335,20.33
2849,4625.715459867747,38.55
2850,3736.5495398781404,31.14
2851,6043.114958939347,50.36
2852,4061.3845284008485,33.84
2853,3790.5062044092983,31.59
2854,5436.296150253313,45.3
2855,8602.267699764465,71.69
2856,9393.818012155221,78.28
2857,9328.085262968541,77.73
2858,9112.259530376785,75.94
2859,9428.455123329242,78.57
2860,8462.134539481614,70.52
2861,6914.849922891732,57.62
2862,6158.420383780203,51.32
2863,3976.3975272845787,33.14
2864,3210.2518064526876,26.75
2865,3197.75419054951,26.65
2866,2938.3684623347767,24.49
2867,2039.4716148050175,17.0
2868,1297.7904386792336,10.81
2869,1635.9717876642233,13.63
2870,1478.5890631705417,12.32
2871,1860.3125602603202,15.5
2872,2012.719340910404,16.77
2873,2100.5232898998615,17.5
2874,3035.1193691008534,25.29
2875,1538.6116248490364,12.82
2876,2820.2286453939423,23.5
2877,3470.7440251048147,28.92
2878,2052.0055551933638,17.1
2879,2807.254983498414,23.39
2880,9176.34420360163,76.47
2881,2235.035781294532,18.63
2882,233.00753703223867,1.94
2883,327.1237713093685,2.73
2884,53.93368989028292,0.45
2885,0.0,0.0
2886,129.3565423028278,1.08
2887,179.5527796074792,1.5
2888,274.0079399929938,2.28
2889,17.658417702778788,0.15
2890,0.0,0.0
2891,0.0,0.0
2892,0.0,0.0
2893,28.97243373152875,0.24
2894,289.49314215402273,2.41
2895,579.8177370866017,4.83
2896,1834.7637493019743,15.29
2897,2372.2547564297256,19.77
2898,1836.4463336333513,15.3
2899,2414.172527492362,20.12
2900,2689.3438184791576,22.41
2901,1937.4501301168661,16.15
2902,1780.690002466617,14.84
2903,4139.337066289227,34.49
2904,3692.965239006217,30.77
2905,3787.9780997266053,31.57
2906,363.78077817549627,3.03
2907,100.82146912696966,0.84
2908,36.9260722679812,0.31
