Location,  AZ
Desal technology,Reverse Osmosis (RO) - Grid Integrated   
Solar technology,Photovoltaic (PVWatts)

Name,Value,Unit
Storage Capacity,0.0,kWh
Total water production,18250000.00000112,m3
Total fossil fuel usage,48016651.48825562,kWh
Percentage of fossil fuel consumption,69.58778483683562,%
Curtailed solar electric energy,1.7057161782286576,GWh
Percentage of curtailed energy,7.517275564199272,%

Hour,Water production (m3),Storage status (kWh),Fossil fuel usage (kWh)
389,2083.3333333333335,0.0,0
390,2083.3333333333335,0.0,0
391,2083.3333333333335,0.0,0
392,2083.3333333333335,0.0,0
393,2083.3333333333335,0.0,0
394,2083.3333333333335,0.0,0
395,2083.3333333333335,0.0,0
396,2083.3333333333335,0.0,0
397,2083.3333333333335,0.0,0
398,2083.3333333333335,0.0,0
399,2083.3333333333335,0.0,0
400,2083.3333333333335,0,1327.8830378586754
401,2083.333333333334,0,4842.825536217226
402,2083.3333333333335,0.0,0
403,2083.3333333333335,0,134.16332941509154
404,2083.3333333333335,0,3568.506379832217
405,2083.3333333333335,0,3160.10510052041
406,2083.3333333333335,0,304.64852251148204
407,2083.3333333333335,0,2455.6878055515463
408,2083.3333333333335,0.0,0
409,2083.3333333333335,0.0,0
410,2083.3333333333335,0.0,0
411,2083.3333333333335,0.0,0
412,2083.333333333334,0,5949.737618026918
413,2083.333333333333,0,5038.605200000515
414,2083.333333333334,0,5033.756727412037
415,2083.3333333333335,0,5514.241837346456
416,2083.3333333333335,0,7048.711129454454
417,2083.333333333334,0,6071.3405364271475
418,2083.3333333333335,0,6663.450101385371
419,2083.3333333333335,0,5995.1311936230895
420,2083.3333333333335,0,6736.678394421662
421,2083.333333333333,0,5638.502164858739
422,2083.333333333333,0,6597.863951018842
423,2083.3333333333335,0,6361.777582292254
424,2083.333333333334,0,7219.070823254595
425,2083.3333333333335,0,7876.889489254026
426,2083.3333333333335,0,7876.889489254026
427,2083.3333333333335,0,7876.889489254026
428,2083.3333333333335,0,7876.889489254026
429,2083.3333333333335,0,7821.926031227566
430,2083.3333333333335,0,7833.625879630473
431,2083.3333333333335,0,7876.889489254026
432,2083.3333333333335,0,7876.889489254026
433,2083.3333333333335,0,1519.7676569606156
434,2083.3333333333335,0,2859.1139481006758
435,2083.333333333334,0,5427.7771280744255
436,2083.3333333333335,0,7828.356445996261
437,2083.3333333333335,0,7876.889489254026
438,2083.3333333333335,0,7876.889489254026
439,2083.3333333333335,0,7770.569712724595
440,2083.3333333333335,0,7104.493696268913
441,2083.3333333333335,0,6409.349975065955
442,2083.3333333333335,0,5986.261106682733
443,2083.3333333333335,0,5768.235703925061
444,2083.3333333333335,0,5996.73977490129
445,2083.333333333333,0,5724.510790804448
446,2083.3333333333335,0,6370.087268450992
447,2083.3333333333335,0,5803.905861370253
448,2083.333333333333,0,6956.437579365647
449,2083.3333333333335,0,7876.889489254026
450,2083.3333333333335,0,7876.889489254026
451,2083.3333333333335,0,7876.889489254026
452,2083.3333333333335,0,7876.889489254026
453,2083.3333333333335,0,7876.889489254026
454,2083.3333333333335,0,7876.889489254026
455,2083.3333333333335,0,7876.889489254026
456,2083.3333333333335,0,7861.07295711289
457,2083.3333333333335,0,7861.020984323248
458,2083.3333333333335,0.0,0
459,2083.3333333333335,0.0,0
460,2083.3333333333335,0.0,0
461,2083.3333333333335,0,1587.191350900216
462,2083.3333333333335,0,2508.1679199540686
463,2083.3333333333335,0.0,0
464,2083.3333333333335,0,2251.3184986525757
465,2083.3333333333335,0,6418.045093634991
466,2083.3333333333335,0,6029.1274405274335
467,2083.3333333333335,0,5750.821350549943
468,2083.3333333333335,0,5665.059930156341
469,2083.3333333333335,0,5695.891156088153
470,2083.333333333334,0,5920.461390635541
471,2083.3333333333335,0,6327.854918663436
472,2083.3333333333335,0,6923.100544046255
473,2083.3333333333335,0,7876.889489254026
474,2083.3333333333335,0,7876.889489254026
475,2083.3333333333335,0,7876.889489254026
476,2083.3333333333335,0,7876.889489254026
477,2083.3333333333335,0,7876.889489254026
478,2083.3333333333335,0,7876.889489254026
479,2083.3333333333335,0,7876.889489254026
480,2083.3333333333335,0,7839.88756882666
481,2083.3333333333335,0,7768.082044367919
482,2083.3333333333335,0,7821.667437002319
483,2083.3333333333335,0,7292.048440711555
484,2083.3333333333335,0.0,0
485,2083.3333333333335,0,3675.8030636542107
486,2083.3333333333335,0,6152.52886593768
487,2083.3333333333335,0,7876.889489254026
488,2083.3333333333335,0,7022.269081227762
489,2083.3333333333335,0,6319.050896356456
490,2083.3333333333335,0,5871.794111328379
491,2083.333333333333,0,5656.745981773096
492,2083.333333333333,0,5528.100462279088
493,2083.333333333333,0,5688.488312781887
494,2083.3333333333335,0,5935.318301245544
495,2083.333333333333,0,4252.031313650537
496,2083.3333333333335,0,6707.129248063754
497,2083.3333333333335,0,7858.867213903535
498,2083.3333333333335,0,7876.889489254026
499,2083.3333333333335,0,7876.889489254026
500,2083.3333333333335,0,7876.889489254026
501,2083.3333333333335,0,7876.889489254026
502,2083.3333333333335,0,7876.889489254026
503,2083.3333333333335,0,7876.889489254026
504,2083.3333333333335,0,7873.282608618868
505,2083.3333333333335,0,7834.647675280474
506,2083.3333333333335,0.0,0
507,2083.3333333333335,0,3892.9933366001546
508,2083.333333333334,0,4486.126990236693
509,2083.3333333333335,0,7668.3709891314
510,2083.333333333334,0,6340.542264934109
511,2083.3333333333335,0,7841.061150351364
512,2083.3333333333335,0,7027.771506841224
513,2083.3333333333335,0,322.959060662497
514,2083.3333333333335,0.0,0
515,2083.3333333333335,0.0,0
516,2083.3333333333335,0.0,0
517,2083.3333333333335,0,30.8640611245728
518,2083.3333333333335,0,2774.6448502794847
519,2083.3333333333335,0,4027.786043252027
520,2083.333333333334,0,4149.662864890322
521,2083.3333333333335,0,7782.220475633072
522,2083.3333333333335,0,7823.4527516176295
523,2083.3333333333335,0,7876.889489254026
524,2083.3333333333335,0,7870.212228458445
525,2083.3333333333335,0,7876.889489254026
526,2083.3333333333335,0,7876.889489254026
527,2083.3333333333335,0,7876.889489254026
528,2083.3333333333335,0,7876.889489254026
529,2083.3333333333335,0,7832.294185041657
530,2083.3333333333335,0,7830.314490687051
531,2083.3333333333335,0,7839.270997356821
532,2083.3333333333335,0,7876.889489254026
