Location
Wind class
Hub height,80
Cutin speed,3
Cutout speed,23

Hour,Adjust power based on air density (kW),P/Pr based on air density (%)
1836,2150.953136275045,43.02
1837,3360.315796830821,67.21
1838,3024.971650056599,60.5
1839,3343.5206168680916,66.87
1840,3478.149736804979,69.56
1841,3527.473114382461,70.55
1842,3967.127514696304,79.34
1843,4742.276571654626,94.85
1844,4941.810511272541,98.84
1845,4849.7289976525035,96.99
1846,5034.294471765198,100.69
1847,5104.3942499384575,102.09
1848,5122.39364379633,102.45
1849,5119.816163789268,102.4
1850,5113.573267440458,102.27
1851,5111.052412886271,102.22
1852,5105.612082380048,102.11
1853,5100.430531168098,102.01
1854,5094.103725170612,101.88
1855,5085.6064664391915,101.71
1856,5074.314702650999,101.49
1857,5068.890866215134,101.38
1858,5062.603613138578,101.25
1859,5056.774970233859,101.14
1860,5056.433048068957,101.13
1861,5047.13483141513,100.94
1862,4796.014895226575,95.92
1863,4389.279495269583,87.79
1864,3943.8331521377236,78.88
1865,3255.7831219541245,65.12
1866,2856.0140374113894,57.12
1867,2534.8760048404074,50.7
1868,2569.363490175822,51.39
1869,377.1429893772235,7.54
1870,740.1707856458547,14.8
1871,5025.62877008173,100.51
1872,4918.655217922008,98.37
1873,4317.363122504743,86.35
1874,4120.972688016845,82.42
1875,4741.958441777796,94.84
1876,4391.29818702521,87.83
1877,3749.492693137016,74.99
1878,3264.014401731208,65.28
1879,855.196671818989,17.1
1880,2683.4340393407338,53.67
1881,4422.046834021163,88.44
1882,4196.627606244761,83.93
1883,3972.549133866709,79.45
1884,3547.330638258979,70.95
1885,3936.318595809994,78.73
1886,4213.719827499188,84.27
1887,4572.443285258111,91.45
1888,4839.029868179002,96.78
1889,4860.938882907551,97.22
1890,4899.86028372724,98.0
1891,4961.992589010342,99.24
1892,4145.825632227077,82.92
1893,2626.6085873955753,52.53
1894,2397.4084323985985,47.95
1895,3415.4474107048845,68.31
1896,1706.838742468337,34.14
1897,711.310774977344,14.23
1898,1743.340916592821,34.87
1899,1451.063589647089,29.02
1900,3177.211645817768,63.54
1901,2121.4371821963146,42.43
1902,2065.0696434050665,41.3
1903,1083.4105063435811,21.67
1904,828.7488879647576,16.57
1905,452.9331561295508,9.06
1906,191.5550169169831,3.83
1907,208.814945668818,4.18
1908,240.43462371504785,4.81
1909,144.69370630620992,2.89
1910,642.408914954038,12.85
1911,1311.6504899688334,26.23
1912,1393.0215411168983,27.86
1913,1869.33279220819,37.39
1914,1567.1207441202707,31.34
1915,2092.6717024538775,41.85
1916,2576.2776181809063,51.53
1917,2305.372539093158,46.11
1918,1482.4004881153633,29.65
1919,2285.67170570884,45.71
1920,1556.5959580109482,31.13
1921,1065.1702652358163,21.3
1922,791.4165836014839,15.83
1923,636.3733337745082,12.73
1924,1520.6234701052758,30.41
1925,691.5323253886426,13.83
1926,237.31242723331988,4.75
1927,169.71325501053695,3.39
1928,39.43934855998343,0.79
1929,446.6620204090528,8.93
1930,841.2601338586197,16.83
1931,1476.7441110546126,29.53
1932,3034.198342021049,60.68
1933,2912.9875598623753,58.26
1934,3492.294966473188,69.85
1935,4011.656554183995,80.23
1936,3561.566223531951,71.23
1937,4930.53226434268,98.61
1938,4935.563097062931,98.71
1939,4979.358079017957,99.59
1940,5035.509069738962,100.71
1941,4713.997444026434,94.28
1942,4825.775797157459,96.52
1943,4851.951165370596,97.04
1944,4735.792004110201,94.72
1945,4293.497940059369,85.87
1946,3974.679895697202,79.49
1947,4333.813216829335,86.68
1948,4207.537783336592,84.15
1949,4491.528911390386,89.83
1950,4044.799151390794,80.9
1951,4293.154530528084,85.86
1952,3637.2737875986954,72.75
1953,4366.736820140353,87.33
1954,4729.839762085975,94.6
1955,4634.418471305689,92.69
1956,3986.8143772275143,79.74
1957,4328.735178361077,86.57
1958,4942.881177711503,98.86
1959,5044.095129485546,100.88
1960,5033.263388622654,100.67
1961,5025.828851617364,100.52
1962,5019.096185195601,100.38
1963,5018.476633795444,100.37
1964,5021.6978835495665,100.43
1965,4965.568614184842,99.31
1966,5039.5670973130755,100.79
1967,5044.335763367365,100.89
1968,5043.331011601206,100.87
1969,4892.693331216134,97.85
1970,4758.019406092428,95.16
1971,4618.139647366199,92.36
1972,4524.488551178044,90.49
1973,4196.844352456874,83.94
1974,2778.3096833193867,55.57
1975,1826.8105890786853,36.54
1976,1705.1143987311398,34.1
1977,1544.0580994567547,30.88
1978,1351.8318065846513,27.04
1979,1264.9041428804185,25.3
1980,1361.331153701205,27.23
1981,865.7094866034164,17.31
1982,1159.3856503296672,23.19
1983,226.6572783905523,4.53
1984,1122.4602500126268,22.45
1985,377.50990059177946,7.55
1986,599.1220836611066,11.98
1987,441.8927719663566,8.84
1988,254.96236875047128,5.1
1989,93.39577075687451,1.87
1990,95.7313328632753,1.91
1991,995.95842545456,19.92
1992,2899.8486914007117,58.0
1993,4103.948661738529,82.08
1994,4678.630624564138,93.57
1995,2975.1778548606867,59.5
1996,2917.219838711112,58.34
1997,4071.2247236001867,81.42
1998,3705.5411629608684,74.11
1999,3942.8872217910402,78.86
2000,3424.272788385781,68.49
2001,3013.904732865882,60.28
2002,2494.5710803254046,49.89
2003,2397.558398667475,47.95
2004,1281.9079594374894,25.64
2005,467.47231776960257,9.35
2006,339.90710937494725,6.8
2007,403.95066252711507,8.08
2008,733.552034968851,14.67
2009,828.8061641249888,16.58
2010,861.7349854455224,17.23
2011,521.7651690887628,10.44
2012,248.74076466925356,4.97
2013,220.1320983026457,4.4
2014,899.8334192893063,18.0
2015,2978.1543589240478,59.56
2016,4012.1780378667495,80.24
2017,4148.831842001862,82.98
2018,4270.272276968646,85.41
2019,4539.586413930012,90.79
2020,1295.3149977066398,25.91
2021,109.7096617859925,2.19
2022,232.86259297364865,4.66
2023,0.0,0.0
2024,43.4201925645021,0.87
2025,557.7777949843979,11.16
2026,1297.4721524259976,25.95
2027,1243.9866480726423,24.88
2028,466.70345898982737,9.33
2029,112.54850776781603,2.25
2030,268.0807957011172,5.36
2031,213.70378972201686,4.27
2032,142.07108359102702,2.84
2033,622.5858987730073,12.45
2034,1084.7472858160163,21.69
2035,602.1466276068769,12.04
2036,1175.5853647568288,23.51
2037,1964.8677889792975,39.3
2038,2658.4131084381847,53.17
2039,2327.7908798782496,46.56
2040,2843.1083671978604,56.86
2041,1393.9480415940143,27.88
2042,1185.9177118179043,23.72
2043,1244.9945821712488,24.9
2044,774.7234039894159,15.49
2045,804.3931958418533,16.09
2046,1244.8043434231195,24.9
2047,1548.176401590687,30.96
2048,1588.0630345220345,31.76
2049,1973.1144871269003,39.46
2050,1743.4790045243292,34.87
2051,2385.183981162384,47.7
2052,2551.3786228644094,51.03
2053,1690.8852779654665,33.82
2054,1748.3404003143448,34.97
2055,1582.6571185973987,31.65
2056,1791.1218280746973,35.82
2057,2485.6981722740484,49.71
2058,2803.8596915060157,56.08
2059,2059.4841063547456,41.19
2060,1722.0894726661575,34.44
2061,2845.938875363543,56.92
2062,2570.383736423413,51.41
2063,4804.920035814665,96.1
2064,4462.028294031358,89.24
2065,3476.895689102754,69.54
2066,1687.0150008066244,33.74
2067,1154.736097644976,23.09
2068,645.9314589889608,12.92
2069,719.6488353566564,14.39
2070,870.4620684937914,17.41
2071,936.0464799639611,18.72
2072,936.1727527539646,18.72
2073,1199.069080468665,23.98
2074,1487.0908991066287,29.74
2075,1495.733265044439,29.91
2076,1108.2558666588052,22.17
2077,721.85711814176,14.44
2078,673.9626914353973,13.48
2079,1496.2398984827107,29.92
2080,2457.9133118518826,49.16
2081,2680.5687227181293,53.61
2082,3010.84589773125,60.22
2083,2735.555207238362,54.71
2084,2221.6622689515175,44.43
2085,2311.138837559431,46.22
2086,3047.0375315815472,60.94
2087,4880.842417826931,97.62
2088,4328.40674070618,86.57
2089,4330.707065264978,86.61
2090,3629.029165810785,72.58
2091,2133.143669282098,42.66
2092,1391.2788880874848,27.83
2093,889.7922363189631,17.8
2094,966.0725466714333,19.32
2095,1099.4191503704747,21.99
2096,1310.9176331627255,26.22
2097,1090.1932153706855,21.8
2098,1087.1433623982466,21.74
2099,1251.281305512357,25.03
2100,1576.1131327480505,31.52
2101,433.2531207185336,8.67
2102,964.5395911099271,19.29
2103,1476.4029894901985,29.53
2104,1883.4399195860176,37.67
2105,3159.570061068085,63.19
2106,3437.6338608412125,68.75
2107,2955.531359239275,59.11
2108,3602.898094586643,72.06
2109,3317.07617792202,66.34
2110,4270.784457447085,85.42
2111,3357.5909450210047,67.15
2112,3856.3451355132006,77.13
2113,3455.930519079639,69.12
2114,2888.0649960257324,57.76
2115,1370.9367323636548,27.42
2116,1251.0167479647134,25.02
2117,670.0627127624747,13.4
2118,311.9887903697105,6.24
2119,283.08389478113816,5.66
2120,259.9094548188666,5.2
2121,219.5110778187299,4.39
2122,579.6217045355924,11.59
2123,830.0169701860749,16.6
2124,813.5219778993928,16.27
2125,364.21018927992236,7.28
2126,229.46272649096363,4.59
2127,135.13034736936896,2.7
2128,165.40470061894462,3.31
2129,585.4317452784071,11.71
2130,1324.3590787952908,26.49
2131,1595.1211133692943,31.9
2132,1888.5043307486972,37.77
2133,943.1503343139123,18.86
2134,1271.5349851760507,25.43
2135,579.5319321731337,11.59
2136,351.7839900343493,7.04
2137,24.030317899544155,0.48
2138,0.0,0.0
2139,0.0,0.0
2140,25.7028724190672,0.51
2141,271.1623053789311,5.42
2142,267.71065179257124,5.35
2143,614.0588930347999,12.28
2144,826.8139478734454,16.54
2145,733.9011008958241,14.68
2146,1344.4490819041264,26.89
2147,1455.6388385562084,29.11
2148,1363.5372121649054,27.27
2149,1131.289233323511,22.63
2150,971.4765000284231,19.43
2151,2501.5376426303474,50.03
2152,2380.3040916096647,47.61
2153,3731.9038124668054,74.64
2154,3605.9406045112246,72.12
2155,2925.352160411387,58.51
2156,2551.399005497329,51.03
2157,3815.6910438285317,76.31
2158,4254.643773351398,85.09
2159,4065.547575840669,81.31
2160,18.168405889589785,0.36
2161,1138.0313319771112,22.76
2162,1272.4645173634678,25.45
2163,1941.505774265465,38.83
2164,1274.560712780961,25.49
2165,573.1841013455462,11.46
2166,647.9311134799703,12.96
2167,791.779420330666,15.84
2168,604.7699135509605,12.1
2169,450.14574096394034,9.0
2170,615.4312504120352,12.31
2171,3514.2403671714046,70.28
2172,3043.2749140140095,60.87
2173,3101.1171610095603,62.02
2174,4296.8083452523815,85.94
2175,4595.243301739744,91.9
2176,4932.875027750096,98.66
2177,4933.893532277042,98.68
2178,4952.971326661616,99.06
2179,4959.873115319889,99.2
2180,4970.64122259049,99.41
2181,4981.963615811239,99.64
2182,4997.456740841351,99.95
2183,5023.810845393547,100.48
2184,5040.2428593992,100.8
2185,5003.740407439959,100.07
2186,5058.117234651189,101.16
2187,5032.150104249089,100.64
2188,4659.959365374821,93.2
2189,4917.479004809943,98.35
2190,4722.701151477329,94.45
2191,3160.9246014026935,63.22
2192,3937.7386220513285,78.75
2193,4521.290647874635,90.43
2194,3877.2650078788492,77.55
2195,5008.611877170807,100.17
2196,5085.677134811522,101.71
2197,5106.57302724177,102.13
2198,5101.085697861443,102.02
2199,5104.792123164543,102.1
2200,5097.482824111389,101.95
2201,5070.541934307688,101.41
2202,5062.051078670335,101.24
2203,5057.005595641127,101.14
2204,5055.913031644061,101.12
2205,5055.208476417124,101.1
2206,5061.45881999274,101.23
2207,5077.393797641878,101.55
2208,5086.951507356753,101.74
2209,5098.105115898034,101.96
2210,5097.11125217695,101.94
2211,5101.460234562456,102.03
2212,5115.3141251532425,102.31
2213,5120.459743977288,102.41
2214,5037.411285205135,100.75
2215,4808.698419008878,96.17
2216,5011.944078616353,100.24
2217,4916.357644733932,98.33
2218,4895.375219500644,97.91
2219,4810.481225820492,96.21
2220,5135.637794946532,102.71
2221,5122.202335919975,102.44
2222,5116.601853987205,102.33
2223,5108.260482971832,102.17
2224,5096.422783835207,101.93
2225,5090.048915382287,101.8
2226,5079.9982850416745,101.6
2227,5078.829628694867,101.58
2228,5087.690900574614,101.75
2229,5092.638384287379,101.85
2230,5100.733658343519,102.01
2231,5098.066006897354,101.96
2232,5121.168469512156,102.42
2233,5126.260608790986,102.53
2234,5009.568732928524,100.19
2235,4158.952055241527,83.18
2236,4743.490162028397,94.87
2237,4726.179304836863,94.52
2238,3775.707929649737,75.51
2239,3088.117950429026,61.76
2240,3022.0924137940124,60.44
2241,2746.5533787472755,54.93
2242,2096.0978694018518,41.92
2243,1298.1306910322846,25.96
2244,1001.3039144900717,20.03
2245,1386.303659805212,27.73
2246,930.058461108572,18.6
2247,571.0839522021681,11.42
2248,381.3973451281074,7.63
2249,619.3805108759898,12.39
2250,1293.5188197746224,25.87
2251,1977.7559131830315,39.56
2252,2205.0681855552925,44.1
2253,3090.0393210449824,61.8
2254,2939.9227055581287,58.8
2255,1347.8093435131373,26.96
2256,2851.8520503881823,57.04
2257,3241.6010443472574,64.83
2258,4035.5559733689142,80.71
2259,3641.3669784600156,72.83
2260,2504.180855660419,50.08
2261,795.0286467506244,15.9
2262,486.7773779736624,9.74
2263,2477.24080727075,49.54
2264,2147.091989414992,42.94
2265,1459.326570574,29.19
2266,2409.376357100951,48.19
2267,1403.9719089757411,28.08
2268,159.72291327826068,3.19
2269,1378.7929242862333,27.58
2270,3813.1453332650744,76.26
2271,2947.1559723352407,58.94
2272,4258.677301105404,85.17
2273,4886.463880293943,97.73
2274,4881.686086565244,97.63
2275,4879.221233698105,97.58
2276,4880.964741927594,97.62
2277,4395.159148314208,87.9
2278,4972.183594285282,99.44
2279,4879.102485649318,97.58
2280,3168.2391940584935,63.36
2281,2440.0665282670925,48.8
2282,2995.093935367681,59.9
2283,3107.5199467653347,62.15
2284,2457.2890103104737,49.15
2285,2269.8794987365654,45.4
2286,1670.5453355753375,33.41
2287,1178.2954957668537,23.57
2288,269.9643475414518,5.4
2289,62.1434924829339,1.24
2290,118.7503645293232,2.38
2291,209.71577131577578,4.19
2292,1197.516164156731,23.95
2293,1526.2083552849565,30.52
2294,1120.6488755689968,22.41
2295,1258.6743529379962,25.17
2296,1292.759094882481,25.86
2297,1119.4360878258822,22.39
2298,711.7351231173518,14.23
2299,226.01229398683972,4.52
2300,261.49243700450364,5.23
2301,19.77946732273499,0.4
2302,4.606345228473318,0.09
2303,0.0,0.0
2304,8.385744657171848,0.17
2305,1463.4286774653929,29.27
2306,3111.91160655253,62.24
2307,3802.204436648633,76.04
2308,3332.3806997137162,66.65
2309,3545.7338912106866,70.91
2310,2111.5026723989977,42.23
2311,2175.119684279398,43.5
2312,1849.672186951611,36.99
2313,2115.097169368799,42.3
2314,2852.7974516600534,57.06
2315,2773.9480650834057,55.48
2316,2172.4947494822068,43.45
2317,1917.5285800223476,38.35
2318,2501.825797521503,50.04
2319,1892.0912496528144,37.84
2320,3613.2519481331265,72.27
2321,1388.6078132873213,27.77
2322,3383.540448929123,67.67
2323,416.2968629696618,8.33
2324,702.6869154655918,14.05
2325,252.7962957669336,5.06
2326,1004.2263769722275,20.08
2327,379.8225679351271,7.6
2328,3498.678948343461,69.97
2329,3820.2000311577103,76.4
2330,4295.472077801679,85.91
2331,3838.7557450368313,76.78
2332,4340.49985308555,86.81
2333,4381.0890628500265,87.62
2334,4818.074435485272,96.36
2335,3041.2133507812196,60.82
2336,2352.714623904452,47.05
2337,250.72630924478653,5.01
2338,623.6599605617903,12.47
2339,447.89613776158006,8.96
2340,101.36598128124666,2.03
2341,277.26157701901616,5.55
2342,17.458445184167207,0.35
2343,3.7414242446751107,0.07
2344,0.0,0.0
2345,0.0,0.0
2346,0.0,0.0
2347,0.0,0.0
2348,19.778599666264036,0.4
2349,69.46891845186325,1.39
2350,671.4850638917369,13.43
2351,2627.4768305397224,52.55
2352,4441.301530071599,88.83
2353,4769.387196780145,95.39
2354,4446.487498602593,88.93
2355,1850.1064993405678,37.0
2356,346.3284496718179,6.93
2357,3442.8129327853567,68.86
2358,1704.5920565361544,34.09
2359,98.5167632387456,1.97
2360,618.8500700244105,12.38
2361,4135.82250386931,82.72
2362,4047.576891393047,80.95
2363,4843.200904195644,96.86
2364,4618.47617169478,92.37
2365,4853.35645980529,97.07
2366,4884.934955828359,97.7
2367,4370.264077060381,87.41
2368,3862.97595611539,77.26
2369,2736.418058054032,54.73
2370,1926.5876719295393,38.53
2371,2045.9847605398254,40.92
2372,1178.3495951499185,23.57
2373,1081.6628239128709,21.63
2374,886.5978953402749,17.73
2375,438.51590516166397,8.77
2376,545.7651992593203,10.92
2377,263.9633066073744,5.28
2378,0.0,0.0
2379,14.951583514414093,0.3
2380,0.0,0.0
2381,130.3446729331334,2.61
2382,72.6432248504315,1.45
2383,2.6246771557054225,0.05
2384,91.14121418022724,1.82
2385,14.732659285736055,0.29
2386,0.0,0.0
2387,44.99664269995447,0.9
2388,26.15677939625216,0.52
2389,49.74432297922145,0.99
2390,11.101441101899429,0.22
2391,6.33333629511461,0.13
2392,0.0,0.0
2393,0.0,0.0
2394,12.917386187753017,0.26
2395,0.0,0.0
2396,0.0,0.0
2397,214.72434558661294,4.29
2398,370.90863986061,7.42
2399,761.9320636203641,15.24
2400,294.94545302952855,5.9
2401,394.7938822761006,7.9
2402,323.0912795254742,6.46
2403,371.39390222588435,7.43
2404,428.28073338957313,8.57
2405,24.098672226440943,0.48
2406,89.65387640662708,1.79
2407,670.3283314831712,13.41
2408,438.81406974110047,8.78
2409,174.59733899031062,3.49
2410,1763.233847744289,35.26
2411,1810.8059215326969,36.22
2412,25.51919835578209,0.51
2413,6.980501085401182,0.14
2414,19.053551688730014,0.38
2415,10.719757893172805,0.21
2416,773.3361736471372,15.47
2417,886.908025892066,17.74
2418,1893.2254382698393,37.86
2419,1336.9230537510105,26.74
2420,581.0264636752343,11.62
2421,1616.107234732142,32.32
2422,1682.3286188436673,33.65
2423,1407.4262487500457,28.15
2424,3950.44412266293,79.01
2425,3966.8447600873546,79.34
2426,4499.988072908022,90.0
2427,4845.559922823911,96.91
2428,5036.778029041651,100.74
2429,5030.239510627293,100.6
2430,5029.643390457941,100.59
2431,5009.0004139688135,100.18
2432,5004.109128714747,100.08
2433,5005.331050898151,100.11
2434,4996.518240021497,99.93
2435,4995.486491685372,99.91
2436,4991.5680144838825,99.83
2437,4988.1427815442385,99.76
2438,4989.823895722788,99.8
2439,4984.192122954254,99.68
2440,4978.534621371535,99.57
2441,4970.5648314440095,99.41
2442,4963.038913617122,99.26
2443,4957.244273758054,99.14
2444,4944.357889344318,98.89
2445,4938.260920819395,98.77
2446,4941.285731680652,98.83
2447,4948.790837868117,98.98
2448,4864.949620421146,97.3
2449,3420.505723188934,68.41
2450,3052.21528608404,61.04
2451,2607.831637609612,52.16
2452,1470.9977914571814,29.42
2453,847.1243910147016,16.94
2454,5.868757270568495,0.12
2455,104.50193476921254,2.09
2456,0.0,0.0
2457,23.221298577118827,0.46
2458,616.2715923540665,12.33
2459,95.20715600502828,1.9
2460,10.966107947330153,0.22
2461,463.49678930989114,9.27
2462,856.0568410405145,17.12
2463,1890.5222104405464,37.81
2464,1273.703285901739,25.47
2465,1066.777919999326,21.34
2466,1572.8616925037534,31.46
2467,1147.3237227810919,22.95
2468,360.8092661214591,7.22
2469,1743.8089986087748,34.88
2470,2034.5632977353796,40.69
2471,1273.8887443593233,25.48
2472,3035.1106363811714,60.7
2473,2022.2206616225849,40.44
2474,3171.4705090016255,63.43
2475,4410.898867164737,88.22
2476,3322.984135263747,66.46
2477,4066.582148119543,81.33
2478,3628.432536877946,72.57
2479,2543.2887574159936,50.87
2480,1481.8048269257295,29.64
2481,926.2713898354083,18.53
2482,3816.494379730241,76.33
2483,4175.586902783693,83.51
2484,3036.0119655339895,60.72
2485,3565.4050873908855,71.31
2486,2918.3332497462625,58.37
2487,4064.4683902488905,81.29
2488,4640.5556249379215,92.81
2489,4505.20806342505,90.1
2490,3281.399111243858,65.63
2491,3066.173284417275,61.32
2492,2240.4312244296675,44.81
2493,2526.8382411027433,50.54
2494,1375.9154757817278,27.52
2495,1340.6823324837862,26.81
2496,893.657071199005,17.87
2497,433.19170362516076,8.66
2498,24.57374587554658,0.49
2499,0.0,0.0
2500,0.0,0.0
2501,246.7307499445075,4.93
2502,923.5887682564421,18.47
2503,1877.8094896547884,37.56
2504,3138.3320480262933,62.77
2505,2637.9731810866506,52.76
2506,3456.5905711362147,69.13
2507,3458.6763321106464,69.17
2508,2696.982742724516,53.94
2509,2837.338868731272,56.75
2510,3240.380319009089,64.81
2511,2605.0363318910718,52.1
2512,2940.6843720537963,58.81
2513,3129.4842756913185,62.59
2514,3032.693445648589,60.65
2515,3020.2869186555126,60.41
2516,2276.2827376743467,45.53
2517,2232.314140117615,44.65
2518,2733.7857033312416,54.68
2519,4215.530239451639,84.31
2520,4205.263704790538,84.11
2521,2030.4064955091847,40.61
2522,2057.490921136493,41.15
2523,1398.4342419144045,27.97
2524,1816.1686352350316,36.32
2525,1433.998755181438,28.68
2526,1570.6602099270006,31.41
2527,1153.165234645627,23.06
2528,1300.4964212971643,26.01
2529,1993.7568271460584,39.88
2530,2146.541576172503,42.93
2531,1585.7756797544398,31.72
2532,1515.4411910976044,30.31
2533,3021.0742678007246,60.42
2534,2462.0055100954983,49.24
2535,2172.2949679342096,43.45
2536,224.4666065182227,4.49
2537,85.80825855822415,1.72
2538,2334.032946996041,46.68
2539,1851.361577526314,37.03
2540,2628.592589392099,52.57
2541,3125.111139952144,62.5
2542,4436.254307913584,88.73
2543,4632.323654516651,92.65
2544,4822.3235873006815,96.45
2545,4779.005061837694,95.58
2546,4807.063792020711,96.14
2547,4886.649020849454,97.73
2548,4869.964577059367,97.4
2549,3398.603148770992,67.97
2550,3398.2399591523995,67.96
2551,1114.84320000918,22.3
2552,417.3896573632601,8.35
2553,508.19504121881073,10.16
2554,1253.8863275106862,25.08
2555,685.8511462672969,13.72
2556,300.7441767796897,6.01
2557,279.79074651191064,5.6
2558,677.2855406885078,13.55
2559,415.4028130222667,8.31
2560,615.8081842713163,12.32
2561,956.5505726336002,19.13
2562,1134.7544392035263,22.7
2563,769.1071584682298,15.38
2564,435.5476337809974,8.71
2565,16.322858911900866,0.33
2566,17.91679108204715,0.36
2567,274.7989560137404,5.5
2568,2305.9485749839555,46.12
2569,2526.2260076683397,50.52
2570,1618.4599981756905,32.37
2571,3184.9862605276776,63.7
2572,3607.4545238356845,72.15
2573,4423.36236620308,88.47
2574,4224.667589109608,84.49
2575,4621.114378308618,92.42
2576,4738.022167882103,94.76
2577,4940.065045993106,98.8
2578,4942.805315836093,98.86
2579,4953.614723473008,99.07
2580,4955.220862254534,99.1
2581,4871.9899486220875,97.44
2582,4710.489763084009,94.21
2583,4749.97171092336,95.0
2584,4726.892784542288,94.54
2585,4689.542614658547,93.79
2586,4665.998054702431,93.32
2587,4435.628482638294,88.71
2588,4305.914482051423,86.12
2589,4658.700256443331,93.17
2590,3907.2806087014833,78.15
2591,3756.2249507031706,75.12
2592,3439.3020096033765,68.79
2593,2413.2674825541085,48.27
2594,1045.6464059850844,20.91
2595,2048.1044805626116,40.96
2596,1869.6676418765026,37.39
2597,1650.2141526359092,33.0
2598,1794.0105328821414,35.88
2599,1558.568836591168,31.17
2600,2478.666714004169,49.57
2601,2890.3884536612973,57.81
2602,2772.444771298376,55.45
2603,2540.169864757273,50.8
2604,3029.091884296404,60.58
2605,2552.5424142556667,51.05
2606,3335.7557655949995,66.72
2607,4330.578667695804,86.61
2608,4624.1081206575145,92.48
2609,4663.25468519703,93.27
2610,4576.292139916191,91.53
2611,3535.9521651964624,70.72
2612,4623.976323786746,92.48
2613,3480.784363605848,69.62
2614,2945.3996017395807,58.91
2615,4393.9921235492275,87.88
2616,4648.625212615337,92.97
2617,4783.151911108694,95.66
2618,4679.912418156347,93.6
2619,4442.765155390143,88.86
2620,3129.003197363989,62.58
2621,4702.045712422684,94.04
2622,4489.487258313982,89.79
2623,4901.356288126223,98.03
2624,4671.779340186683,93.44
2625,4918.085086876096,98.36
2626,4830.437910107723,96.61
2627,4889.309952050007,97.79
2628,4940.111272520193,98.8
2629,4894.567029813821,97.89
2630,4871.000972570966,97.42
2631,4921.402201225914,98.43
2632,4933.13985396912,98.66
2633,4940.781234294288,98.82
2634,4927.2548659407075,98.55
2635,4935.670288921323,98.71
2636,4957.858257016642,99.16
2637,4976.702715727566,99.53
2638,4938.609389810955,98.77
2639,4294.585004750863,85.89
2640,5054.6546641527975,101.09
2641,5019.16663421387,100.38
2642,4774.403024728608,95.49
2643,4804.543448868229,96.09
2644,5111.535012676908,102.23
2645,4692.39595160975,93.85
2646,3399.5247294885758,67.99
2647,2500.509011463238,50.01
2648,2305.852177694358,46.12
2649,1562.7135091728076,31.25
2650,1290.7118770423135,25.81
2651,575.2716049337889,11.51
2652,1048.4975744944563,20.97
2653,1392.604645664122,27.85
2654,1458.743435965752,29.17
2655,1632.4549876122621,32.65
2656,1111.0109749111605,22.22
2657,701.9524644456634,14.04
2658,532.6936428587728,10.65
2659,378.21311274729334,7.56
2660,182.4339365709844,3.65
2661,203.77500102476637,4.08
2662,418.6568916908936,8.37
2663,1676.1135503791418,33.52
2664,1618.1039345581833,32.36
2665,358.5817644392927,7.17
2666,2853.047599913324,57.06
2667,595.5782485099901,11.91
2668,800.8908652578457,16.02
2669,1009.2551321160861,20.19
2670,1346.798156470244,26.94
2671,2053.4834580833176,41.07
2672,2718.6955977384628,54.37
2673,3153.1208213507302,63.06
2674,3818.9513503565963,76.38
2675,2492.3989780747756,49.85
2676,2084.8948114320856,41.7
2677,2250.711975657171,45.01
2678,2926.9191507472,58.54
2679,2825.9258781898666,56.52
2680,3361.8253991074116,67.24
2681,3484.6181286570027,69.69
2682,3191.395712986524,63.83
2683,3295.0175840897573,65.9
2684,3044.762920455569,60.9
2685,3324.5173388117087,66.49
2686,2695.7510107929224,53.92
2687,4854.586492059738,97.09
2688,4820.064965261816,96.4
2689,4984.794839461149,99.7
2690,5022.957587919252,100.46
2691,5038.959840690785,100.78
2692,5009.573514299791,100.19
2693,4578.004840227239,91.56
2694,4845.117462681254,96.9
2695,4893.755827351548,97.88
2696,5026.162124169459,100.52
2697,4515.265466587913,90.31
2698,4309.680367955054,86.19
2699,2714.845607742708,54.3
2700,2204.6020366114813,44.09
2701,3112.358989287893,62.25
2702,2699.521595964533,53.99
2703,2798.892458019295,55.98
2704,2172.992279148123,43.46
2705,2143.4491978049214,42.87
2706,2274.6559152231102,45.49
2707,2151.390440038417,43.03
2708,3444.4123562824607,68.89
2709,4034.9283484430675,80.7
2710,4133.166050366207,82.66
2711,4436.433820518614,88.73
2712,4708.347602524318,94.17
2713,4400.968198584685,88.02
2714,3914.5613081659117,78.29
2715,3373.769972090795,67.48
2716,3509.2099089193703,70.18
2717,3341.107345350465,66.82
2718,2614.5367559360066,52.29
2719,2236.0490049048108,44.72
2720,1215.7675510628571,24.32
2721,1107.629246504439,22.15
2722,1103.5282173570051,22.07
2723,1278.5016578758177,25.57
2724,1503.449177398253,30.07
2725,986.0783815840906,19.72
2726,693.4662065487128,13.87
2727,1133.083725065081,22.66
2728,895.7159863039193,17.91
2729,1284.369130543614,25.69
2730,1495.6004181370067,29.91
2731,1678.9227721096406,33.58
2732,1782.2327635113409,35.64
2733,4279.336191716166,85.59
2734,3343.2971296167225,66.87
2735,2967.9846607691943,59.36
2736,2338.3595990495755,46.77
2737,4294.480787739041,85.89
2738,4458.995896787075,89.18
2739,3959.109188947575,79.18
2740,4900.392730779195,98.01
2741,3870.8167738289103,77.42
2742,3697.9087073737414,73.96
2743,4822.025461130323,96.44
2744,4875.096752194784,97.5
2745,4989.87262147585,99.8
2746,4727.056517602182,94.54
2747,4849.81716739573,97.0
2748,4673.312725549499,93.47
2749,3982.2527376076787,79.65
2750,3423.3626883490683,68.47
