Location
Wind class
Hub height,80
Cutin speed,3
Cutout speed,23

Hour,Adjust power based on air density (kW),P/Pr based on air density (%)
777,250.70995524535752,8.36
778,766.045033160252,25.53
779,649.7325339495305,21.66
780,307.950360684793,10.27
781,123.89308463881187,4.13
782,0.0,0.0
783,0.0,0.0
784,0.0,0.0
785,0.0,0.0
786,0.0,0.0
787,0.0,0.0
788,0.0,0.0
789,0.0,0.0
790,0.0,0.0
791,8.968585643171338,0.3
792,12.316964699780778,0.41
793,36.598730317331324,1.22
794,7.303667932622636,0.24
795,2.7433698957895074,0.09
796,13.222075006279097,0.44
797,1923.6975048127024,64.12
798,335.167131331868,11.17
799,1703.0428983398406,56.77
800,331.3575011836465,11.05
801,421.36787575913337,14.05
802,496.3754324403794,16.55
803,647.6892727055671,21.59
804,258.297311999247,8.61
805,95.5942524005592,3.19
806,0.0,0.0
807,0.0,0.0
808,0.0,0.0
809,0.0,0.0
810,10.688969236470195,0.36
811,0.0,0.0
812,0.0,0.0
813,11.19337779409829,0.37
814,72.3509312386452,2.41
815,126.86145701460394,4.23
816,212.48010882425228,7.08
817,189.71040621276111,6.32
818,157.68901263844913,5.26
819,578.8484149775438,19.29
820,1285.5629166913413,42.85
821,303.72030004051743,10.12
822,0.0,0.0
823,0.0,0.0
824,12.347527729806561,0.41
825,0.7744419509116196,0.03
826,11.324652540344738,0.38
827,0.0,0.0
828,0.0,0.0
829,0.0,0.0
830,0.0,0.0
831,0.0,0.0
832,0.0,0.0
833,0.0,0.0
834,0.0,0.0
835,0.0,0.0
836,0.0,0.0
837,0.0,0.0
838,0.0,0.0
839,101.9930110575916,3.4
840,111.40552713304429,3.71
841,90.03714494731949,3.0
842,13.343048297902634,0.44
843,11.226478919867285,0.37
844,0.0,0.0
845,1.2235158555943246,0.04
846,0.0,0.0
847,157.77401647417597,5.26
848,328.85562255232946,10.96
849,1365.0228947836256,45.5
850,0.3097021867678549,0.01
851,0.0,0.0
852,0.0,0.0
853,0.0,0.0
854,9.803480311497687,0.33
855,267.04673036204593,8.9
856,152.56190918068341,5.09
857,10.204772741780861,0.34
858,0.0,0.0
859,0.0,0.0
860,0.0,0.0
861,0.0,0.0
862,0.0,0.0
863,0.0,0.0
864,0.0,0.0
865,3.0260497178285344,0.1
866,2.5731018738745304,0.09
867,0.0,0.0
868,0.0,0.0
869,0.0,0.0
870,0.0,0.0
871,0.0,0.0
872,14.116670305141469,0.47
873,190.66262867856227,6.36
874,421.54339888506274,14.05
875,792.9147371194696,26.43
876,712.168465847724,23.74
877,1051.2402725635486,35.04
878,869.2060399670837,28.97
879,209.88271502140051,7.0
880,26.56010446074284,0.89
881,3.7150150172029086,0.12
882,0.0,0.0
883,0.0,0.0
884,0.0,0.0
885,36.643840460379984,1.22
886,236.78141241852336,7.89
887,229.82372223458412,7.66
888,399.64242466763,13.32
889,468.51931910805837,15.62
